volume_DHR_USA,close_DHR_USA,date,volume_CHE_USA,close_CHE_USA,volume_COR_USA,close_COR_USA,volume_AMGN_USA,close_AMGN_USA,volume_BIO_USA,close_BIO_USA,volume_GEMC_RU,close_GEMC_RU,volume_STVN_USA,close_STVN_USA,volume_DIOD_RU,close_DIOD_RU,volume_BDX_USA,close_BDX_USA,volume_TMO_USA,close_TMO_USA,volume_VEEV_USA,close_VEEV_USA,volume_MDMG_RU,close_MDMG_RU,volume_GILD_USA,close_GILD_USA,volume_PODD_USA,close_PODD_USA,volume_THC_USA,close_THC_USA,volume_ISRG_USA,close_ISRG_USA,volume_GMED_USA,close_GMED_USA,volume_JAZZ_USA,close_JAZZ_USA,volume_COO_USA,close_COO_USA,volume_PEN_USA,close_PEN_USA,volume_PCVX_USA,close_PCVX_USA,volume_WAT_USA,close_WAT_USA,volume_QGEN_USA,close_QGEN_USA,volume_GEMA_RU,close_GEMA_RU,volume_GEHC_USA,close_GEHC_USA,volume_RMD_USA,close_RMD_USA,volume_EXEL_USA,close_EXEL_USA,volume_TECH_USA,close_TECH_USA,volume_HOLX_USA,close_HOLX_USA,volume_ALGN_USA,close_ALGN_USA,volume_MCK_USA,close_MCK_USA,volume_INCY_USA,close_INCY_USA,volume_LLY_USA,close_LLY_USA,volume_MASI_USA,close_MASI_USA,volume_ABT_USA,close_ABT_USA,volume_ELV_USA,close_ELV_USA,volume_NBIX_USA,close_NBIX_USA,volume_JNJ_USA,close_JNJ_USA,volume_WST_USA,close_WST_USA,volume_CVS_USA,close_CVS_USA,volume_MOH_USA,close_MOH_USA,volume_ATR_USA,close_ATR_USA,volume_LIFE_RU,close_LIFE_RU,volume_ENSG_USA,close_ENSG_USA,volume_BIIB_USA,close_BIIB_USA,volume_TFX_USA,close_TFX_USA,volume_STE_USA,close_STE_USA,volume_MTD_USA,close_MTD_USA,volume_MDT_USA,close_MDT_USA,volume_CAH_USA,close_CAH_USA,volume_UNH_USA,close_UNH_USA,volume_LH_USA,close_LH_USA,volume_HQY_USA,close_HQY_USA,volume_ILMN_USA,close_ILMN_USA,volume_ROIV_USA,close_ROIV_USA,volume_DGX_USA,close_DGX_USA,volume_GECO_RU,close_GECO_RU,volume_CI_USA,close_CI_USA,volume_BSX_USA,close_BSX_USA,volume_IQV_USA,close_IQV_USA,volume_APTK_RU,close_APTK_RU,volume_ABIO_RU,close_ABIO_RU,volume_MEDP_USA,close_MEDP_USA,volume_EHC_USA,close_EHC_USA,volume_ZTS_USA,close_ZTS_USA,volume_BMY_USA,close_BMY_USA,volume_ALNY_USA,close_ALNY_USA,volume_SYK_USA,close_SYK_USA,volume_DVA_USA,close_DVA_USA,volume_RPRX_USA,close_RPRX_USA,volume_EW_USA,close_EW_USA,volume_NTRA_USA,close_NTRA_USA,volume_SWAV_USA,close_SWAV_USA,volume_WBA_USA,close_WBA_USA,volume_ABBV_USA,close_ABBV_USA,volume_A_USA,close_A_USA,volume_UHS_USA,close_UHS_USA,volume_HUM_USA,close_HUM_USA,volume_ZBH_USA,close_ZBH_USA,volume_HSIC_USA,close_HSIC_USA,volume_VKTX_USA,close_VKTX_USA,volume_CTLT_USA,close_CTLT_USA,volume_MRK_USA,close_MRK_USA,volume_DXCM_USA,close_DXCM_USA,volume_INSP_USA,close_INSP_USA,volume_ELAN_USA,close_ELAN_USA,volume_CYTK_USA,close_CYTK_USA,volume_CNC_USA,close_CNC_USA,volume_APLS_USA,close_APLS_USA,volume_BAX_USA,close_BAX_USA,volume_ACHC_USA,close_ACHC_USA,volume_BMRN_USA,close_BMRN_USA,volume_VTRS_USA,close_VTRS_USA,volume_MRNA_USA,close_MRNA_USA,volume_EXAS_USA,close_EXAS_USA,volume_RGEN_USA,close_RGEN_USA,volume_UTHR_USA,close_UTHR_USA,volume_REGN_USA,close_REGN_USA,volume_SRPT_USA,close_SRPT_USA,volume_CERE_USA,close_CERE_USA,volume_PFE_USA,close_PFE_USA,volume_RVTY_USA,close_RVTY_USA,volume_VRTX_USA,close_VRTX_USA,volume_HCA_USA,close_HCA_USA,volume_BRKR_USA,close_BRKR_USA,volume_ICLR_USA,close_ICLR_USA,volume_CRL_USA,close_CRL_USA,volume_IDXX_USA,close_IDXX_USA,usdrub,effr,open_S&P500,high_S&P500,low_S&P500,close_S&P500,volume_S&P500,"Debt of the non-financial sector and households, total","Non-financial sector, total","Internal borrowings, non-financial sector",Credits,Debt securities in the residents portfolio,"External borrowings, non-financial sector",Loans and borrowings received from non-residents,"Debt securities in the portfolio of non-residents, including promissory notes","Households and NPOs, total","Internal borrowings, households","External borrowings, households",real_gdp_usa,m0_ru,m1_ru,m2_ru,broad_money_supply_ru,Cash national currency,Foreign currency in cash,Deposits,Cash on brokerage accounts,Debt securities,Quoted shares and units and shares of investment funds,Loans from credit institutions,daily_gdp,daily_gdp_no_season,Open_IMOEX,High_IMOEX,Low_IMOEX,Close_IMOEX,Volume_IMOEX,Interbank credit market rates,gold_rates,silver_rates,platinum_rates,palladium_rates
,,2020-02-17,,,,,,,,,,,,,22800.0,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3932700.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004710.0,12.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,,,,,78404040.0,58716381.0,41650105.0,34851894.0,6798211.0,17066276.0,16839312.0,226964.0,19687659.0,19100407.0,587252.0,55.436956043956044,9489.0,23357.5,50622.9,63918.1,9022.5,4556.2,32185.9,390.2,1767.4,4368.9,19246.6,326.64075824175825,361.2153626373626,3097.18,3110.06,3092.45,3110.06,36147422394.8,5.8134,,,,
,,2020-04-10,,,,,,,,,,,,,110900.0,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.0,723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572800.0,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345760.0,12.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,85354773.0,64839581.0,44053046.0,37082942.0,6970104.0,20786535.0,20582949.0,203586.0,20515192.0,19810947.0,704245.0,52.45369230769231,10241.0,25136.4,52327.0,68322.7,9737.6,5603.0,33734.5,553.9,1910.0,4237.1,19810.9,323.94557142857144,334.52506593406594,2678.3,2680.89,2656.45,2677.86,36513692244.2,,,,,
,,2020-05-25,,,,,,,,,,,,,192600.0,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745900.0,7.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589780.0,13.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,85354773.0,64839581.0,44053046.0,37082942.0,6970104.0,20786535.0,20582949.0,203586.0,20515192.0,19810947.0,704245.0,52.45369230769231,10912.0,25991.4,52951.7,68158.2,10519.4,5410.4,33597.0,624.7,1835.1,4540.9,19691.0,323.94557142857144,334.52506593406594,2718.72,2757.93,2718.72,2757.93,37287726909.1,5.451,,,,
,,2020-07-03,,,,,,,,,,,,,7171300.0,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675200.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3434540.0,14.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5175,0.09,,,,,,83788506.0,63280717.0,43932394.0,36834660.0,7097734.0,19348323.0,19081562.0,266761.0,20507789.0,19909840.0,597949.0,55.751304347826085,11516.4,27817.3,54392.6,68709.8,11102.0,5332.1,33792.9,578.1,1872.2,4805.8,19909.8,359.6850326086957,354.71543478260867,2789.27,2803.32,2782.65,2801.66,40610098890.2,,3662.03,37.34,1890.71,5350.87
,,2020-09-07,,,,,,,,,,,,,159400.0,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742900.0,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317260.0,13.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2379,0.09,,,,,,83788506.0,63280717.0,43932394.0,36834660.0,7097734.0,19348323.0,19081562.0,266761.0,20507789.0,19909840.0,597949.0,55.751304347826085,11951.3,29027.4,55294.2,70823.1,11491.2,5895.7,34437.4,644.7,2054.9,5269.0,20602.8,359.6850326086957,354.71543478260867,2929.38,2947.17,2925.55,2932.29,53483774598.9,4.3062,4121.14,42.34,1923.89,4408.92
,,2020-11-26,,,,,,,,,,,,,37700.0,7.05,,,,,,,10940.0,465.2,,,,,,,,,,,,,,,,,,,,,,,2049.0,631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11614200.0,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246430.0,13.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4727,0.09,,,,,,88426099.0,66836627.0,45288046.0,38040594.0,7247452.0,21548581.0,21267437.0,281144.0,21589472.0,20956501.0,632971.0,57.46635869565217,12157.7,29622.3,55871.6,72193.0,11716.2,6410.2,34696.9,661.5,2199.4,5312.7,21343.8,390.81891304347823,357.6639782608696,3141.43,3149.9,3119.46,3138.62,86304340769.8,4.0664,4388.45,56.19,2339.15,5670.73
,,2020-12-25,,,,,,,,,,,,,30700.0,7.08,,,,,,,2710.0,452.05,,,,,,,,,,,,,,,,,,,,,,,3943.0,678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4216400.0,7.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187070.0,13.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8392,0.09,,,,,,88426099.0,66836627.0,45288046.0,38040594.0,7247452.0,21548581.0,21267437.0,281144.0,21589472.0,20956501.0,632971.0,57.46635869565217,12134.6,30394.8,56122.6,72528.3,11693.9,6253.0,34375.9,831.8,2262.8,5781.3,21464.8,390.81891304347823,357.6639782608696,3236.38,3248.63,3228.74,3246.35,23654550156.85,4.1311,4505.61,60.91,2456.66,5601.48
,,2021-01-18,,,,,,,,,,,,,80100.0,7.25,,,,,,,5800.0,465.05,,,,,,,,,,,,,,,,,,,,,,,979.0,657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5057000.0,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415660.0,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,88644136.0,66497500.0,46626531.0,38170194.0,8456337.0,19870969.0,19605307.0,265662.0,22146636.0,21588518.0,558118.0,56.84557777777778,12523.9,31785.6,58652.1,75284.8,12069.1,6293.3,35756.5,874.8,2308.3,6100.2,21588.5,333.13925555555556,368.73328888888886,3440.56,3475.18,3426.11,3471.92,92072355104.7,4.3097,,,,
,,2021-02-15,,,,,,,,,,,,,41500.0,7.16,,,,,,,3430.0,492.2,,,,,,,,,,,,,,,,,,,,,,,949.0,658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754400.0,7.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269610.0,13.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,88644136.0,66497500.0,46626531.0,38170194.0,8456337.0,19870969.0,19605307.0,265662.0,22146636.0,21588518.0,558118.0,56.84557777777778,12429.1,31520.3,57598.4,74937.9,12011.3,6500.0,35141.4,930.8,2359.2,6287.0,21774.9,333.13925555555556,368.73328888888886,3461.94,3483.34,3455.95,3481.9,78791006869.65,3.9376,,,,
,,2021-02-20,,,,,,,,,,,,,83700.0,7.19,,,,,,,263720.0,537.05,,,,,,,,,,,,,,,,,,,,,,,153.0,651.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492500.0,7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242090.0,13.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9717,0.08,,,,,,88644136.0,66497500.0,46626531.0,38170194.0,8456337.0,19870969.0,19605307.0,265662.0,22146636.0,21588518.0,558118.0,56.84557777777778,12429.1,31520.3,57598.4,74937.9,12011.3,6500.0,35141.4,930.8,2359.2,6287.0,21774.9,333.13925555555556,368.73328888888886,3454.43,3455.13,3435.42,3446.32,25142822290.55,4.0491,4218.41,64.6,3022.75,5591.25
,,2021-04-02,,,,,,,,,,,,,80100.0,7.12,,,,,,,16500.0,574.65,,,,,,,,,,,,,,,,,,,,,,,2067.0,642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069000.0,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524830.0,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0801,0.07,,,,,,89596227.0,66568566.0,46755612.0,38598560.0,8157052.0,19812954.0,19540246.0,272708.0,23027661.0,22488111.0,539550.0,58.648747252747256,12569.7,32198.2,58261.6,75405.9,12147.2,6440.2,35147.9,911.2,2446.7,6985.2,22488.1,360.7651098901099,370.3746593406593,3553.89,3564.31,3538.01,3558.22,32823073971.3,4.0685,4487.73,66.84,2675.96,5488.89
,,2021-05-31,,,,,,,,,,,,,181100.0,8.34,,,,,,,18110.0,679.9,,,,,,,,,,,,,,,,,,,,,,,2343.0,725.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668100.0,5.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255040.0,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,89596227.0,66568566.0,46755612.0,38598560.0,8157052.0,19812954.0,19540246.0,272708.0,23027661.0,22488111.0,539550.0,58.648747252747256,12859.9,33030.3,59206.3,76265.7,12423.8,6389.5,35953.8,901.3,2551.6,6962.6,22929.2,360.7651098901099,370.3746593406593,3713.99,3731.27,3713.99,3721.63,54892962210.6,4.8648,,,,
,,2021-07-05,,,,,,,,,,,,,197900.0,9.8,,,,,,,490460.0,887.0,,,,,,,,,,,,,,,,,,,,,,,837.0,685.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476900.0,6.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118510.0,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.577,0.1,,,,,,91292150.0,66834553.0,47864620.0,39718953.0,8145667.0,18969933.0,18701967.0,267966.0,24457597.0,23969486.0,488111.0,58.54578260869566,12786.5,33753.7,59583.9,76053.2,12352.9,6249.0,35526.2,963.7,2672.1,7443.1,23969.5,378.46624999999995,369.25122826086954,3874.81,3882.59,3863.09,3882.59,50331919245.05,4.3219,4299.44,64.08,2961.16,7061.24
,,2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3577,2.4,245.98,251.21,245.95,250.18,126925199.0,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9339.0,21624.1,47109.3,61401.6,8772.0,4917.3,30276.6,204.2,1254.6,3414.9,16065.2,325.33773333333335,362.4661222222222,,,,,,7.5932,2778.97,33.44,1718.86,2874.57
,,2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6314,2.4,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9339.0,21624.1,47109.3,61401.6,8772.0,4917.3,30276.6,204.2,1254.6,3414.9,16065.2,325.33773333333335,362.4661222222222,,,,,,,2670.47,31.14,1866.0,2842.63
,,2019-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3834,2.4,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9339.0,21624.1,47109.3,61401.6,8772.0,4917.3,30276.6,204.2,1254.6,3414.9,16065.2,325.33773333333335,362.4661222222222,,,,,,,2724.35,30.44,1666.98,2873.6
,,2019-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3309,2.4,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9339.0,21624.1,47109.3,61401.6,8772.0,4917.3,30276.6,204.2,1254.6,3414.9,16065.2,325.33773333333335,362.4661222222222,,,,,,,2740.48,33.22,1727.39,3021.87
,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.917,2.4,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9339.0,21624.1,47109.3,61401.6,8772.0,4917.3,30276.6,204.2,1254.6,3414.9,16065.2,325.33773333333335,362.4661222222222,,,,,,,2718.93,32.42,1701.78,2784.73
,,2019-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6601,2.4,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,8989.9,20748.3,45721.2,59779.4,8435.1,4695.5,29513.6,241.9,1252.4,3505.4,16537.1,325.33773333333335,362.4661222222222,,,,,,,2788.13,33.93,1735.26,2866.76
,,2019-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8145,2.4,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,8989.9,20748.3,45721.2,59779.4,8435.1,4695.5,29513.6,241.9,1252.4,3505.4,16537.1,325.33773333333335,362.4661222222222,,,,,,,2771.83,33.46,1823.98,3243.8
,,2019-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.067,2.4,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,8989.9,20748.3,45721.2,59779.4,8435.1,4695.5,29513.6,241.9,1252.4,3505.4,16537.1,325.33773333333335,362.4661222222222,,,,,,6.8752,3067.01,35.79,1843.01,3487.28
,,2019-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7044,2.4,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,8989.9,20748.3,45721.2,59779.4,8435.1,4695.5,29513.6,241.9,1252.4,3505.4,16537.1,325.33773333333335,362.4661222222222,,,,,,,2826.58,33.41,1689.94,3036.75
,,2019-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5149,2.4,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,8989.9,20748.3,45721.2,59779.4,8435.1,4695.5,29513.6,241.9,1252.4,3505.4,16537.1,325.33773333333335,362.4661222222222,,,,,,,2785.12,33.51,1748.27,3123.72
,,2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6423,2.41,272.94,274.65,272.42,274.46,85795799.0,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9029.7,20944.1,46212.6,60469.3,8472.5,4675.6,29958.2,243.7,1229.0,3488.2,16699.4,325.33773333333335,362.4661222222222,,,,,,,2984.54,33.66,1756.16,2953.26
,,2019-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6235,2.41,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9029.7,20944.1,46212.6,60469.3,8472.5,4675.6,29958.2,243.7,1229.0,3488.2,16699.4,325.33773333333335,362.4661222222222,,,,,,7.0996,3263.01,39.31,2004.91,3287.96
,,2019-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4399,2.41,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9029.7,20944.1,46212.6,60469.3,8472.5,4675.6,29958.2,243.7,1229.0,3488.2,16699.4,325.33773333333335,362.4661222222222,,,,,,6.8458,3122.35,36.31,1838.84,3460.98
