date,volume_ABBV_USA,close_ABBV_USA,volume_ABT_USA,close_ABT_USA,volume_ACHC_USA,close_ACHC_USA,volume_ALGN_USA,close_ALGN_USA,volume_ALNY_USA,close_ALNY_USA,volume_AMGN_USA,close_AMGN_USA,volume_APLS_USA,close_APLS_USA,volume_APTK_RU,close_APTK_RU,volume_ATR_USA,close_ATR_USA,volume_A_USA,close_A_USA,volume_BAX_USA,close_BAX_USA,volume_BDX_USA,close_BDX_USA,volume_BIIB_USA,close_BIIB_USA,volume_BIO_USA,close_BIO_USA,volume_BMRN_USA,close_BMRN_USA,volume_BMY_USA,close_BMY_USA,volume_BRKR_USA,close_BRKR_USA,volume_BSX_USA,close_BSX_USA,volume_CAH_USA,close_CAH_USA,volume_CHE_USA,close_CHE_USA,volume_CI_USA,close_CI_USA,volume_CNC_USA,close_CNC_USA,volume_COO_USA,close_COO_USA,volume_COR_USA,close_COR_USA,volume_CRL_USA,close_CRL_USA,volume_CTLT_USA,close_CTLT_USA,volume_CVS_USA,close_CVS_USA,volume_CYTK_USA,close_CYTK_USA,volume_DGX_USA,close_DGX_USA,volume_DHR_USA,close_DHR_USA,volume_DIOD_RU,close_DIOD_RU,volume_DVA_USA,close_DVA_USA,volume_DXCM_USA,close_DXCM_USA,volume_EHC_USA,close_EHC_USA,volume_ELAN_USA,close_ELAN_USA,volume_ELV_USA,close_ELV_USA,volume_ENSG_USA,close_ENSG_USA,volume_EW_USA,close_EW_USA,volume_EXAS_USA,close_EXAS_USA,volume_EXEL_USA,close_EXEL_USA,volume_GEMA_RU,close_GEMA_RU,volume_GILD_USA,close_GILD_USA,volume_GMED_USA,close_GMED_USA,volume_HCA_USA,close_HCA_USA,volume_HOLX_USA,close_HOLX_USA,volume_HQY_USA,close_HQY_USA,volume_HSIC_USA,close_HSIC_USA,volume_HUM_USA,close_HUM_USA,volume_ICLR_USA,close_ICLR_USA,volume_IDXX_USA,close_IDXX_USA,volume_ILMN_USA,close_ILMN_USA,volume_INCY_USA,close_INCY_USA,volume_INSP_USA,close_INSP_USA,volume_IQV_USA,close_IQV_USA,volume_ISRG_USA,close_ISRG_USA,volume_JAZZ_USA,close_JAZZ_USA,volume_JNJ_USA,close_JNJ_USA,volume_LH_USA,close_LH_USA,volume_LIFE_RU,close_LIFE_RU,volume_LLY_USA,close_LLY_USA,volume_MASI_USA,close_MASI_USA,volume_MCK_USA,close_MCK_USA,volume_MDT_USA,close_MDT_USA,volume_MEDP_USA,close_MEDP_USA,volume_MOH_USA,close_MOH_USA,volume_MRK_USA,close_MRK_USA,volume_MRNA_USA,close_MRNA_USA,volume_MTD_USA,close_MTD_USA,volume_NBIX_USA,close_NBIX_USA,volume_NTRA_USA,close_NTRA_USA,volume_PEN_USA,close_PEN_USA,volume_PFE_USA,close_PFE_USA,volume_PODD_USA,close_PODD_USA,volume_QGEN_USA,close_QGEN_USA,volume_REGN_USA,close_REGN_USA,volume_RGEN_USA,close_RGEN_USA,volume_RMD_USA,close_RMD_USA,volume_RVTY_USA,close_RVTY_USA,volume_SRPT_USA,close_SRPT_USA,volume_STE_USA,close_STE_USA,volume_SWAV_USA,close_SWAV_USA,volume_SYK_USA,close_SYK_USA,volume_TECH_USA,close_TECH_USA,volume_TFX_USA,close_TFX_USA,volume_THC_USA,close_THC_USA,volume_TMO_USA,close_TMO_USA,volume_UHS_USA,close_UHS_USA,volume_UNH_USA,close_UNH_USA,volume_UTHR_USA,close_UTHR_USA,volume_VEEV_USA,close_VEEV_USA,volume_VKTX_USA,close_VKTX_USA,volume_VRTX_USA,close_VRTX_USA,volume_VTRS_USA,close_VTRS_USA,volume_WAT_USA,close_WAT_USA,volume_WBA_USA,close_WBA_USA,volume_WST_USA,close_WST_USA,volume_ZBH_USA,close_ZBH_USA,volume_ZTS_USA,close_ZTS_USA,usdrub,effr,close_S&P500,volume_S&P500,"Debt of the non-financial sector and households, total","Non-financial sector, total","Internal borrowings, non-financial sector",Credits,Debt securities in the residents portfolio,"External borrowings, non-financial sector",Loans and borrowings received from non-residents,"Debt securities in the portfolio of non-residents, including promissory notes","Households and NPOs, total","Internal borrowings, households","External borrowings, households",real_gdp_usa,m0_ru,m1_ru,m2_ru,broad_money_supply_ru,Cash national currency,Foreign currency in cash,Deposits,Cash on brokerage accounts,Debt securities,Quoted shares and units and shares of investment funds,Loans from credit institutions,daily_gdp,daily_gdp_no_season,Close_IMOEX,Volume_IMOEX,Interbank credit market rates,gold_rates,silver_rates,platinum_rates,palladium_rates,day_of_week,gap_hl_S&P500,gap_co_S&P500,gap_hl_IMOEX,gap_co_IMOEX
2019-07-26,12259324.0,67.76,4177672.0,87.75,649817.0,33.2,2954311.0,198.84,346719.0,76.36,3070400.0,175.34,333412.0,28.76,1421520.0,11.703,198002.0,124.49,2392634.0,69.5,2545105.0,85.15,679893.0,248.01,1544800.0,238.21,141795.0,324.38,837243.0,81.11,20318114.0,45.37,756900.0,48.32,4943405.0,42.08,1472249.0,45.12,199600.0,386.01,1801887.0,167.3,3869204.0,53.42,663600.0,84.5,723400.0,86.12,304553.0,139.93,502845.0,57.26,4753307.0,55.54,877400.0,12.14,1029533.0,101.28,1768713.0,126.12,1000.0,4.59,2103279.0,59.4,2022400.0,38.44,735497.0,53.69,1412089.0,33.16,1123302.0,299.98,196692.0,55.6,4142718.0,70.95,1011829.0,117.92,1491037.0,20.8,10362.0,688.5,4790598.0,66.92,521322.0,44.34,2639535.0,145.06,1068618.0,49.49,436478.0,81.54,867472.0,67.8,886444.0,276.87,493968.0,161.1,238957.0,283.94,909601.0,300.9,985808.0,80.15,159840.0,67.8,657534.0,159.88,1377300.0,175.88,500399.0,138.05,4894600.0,130.73,1718064.0,143.07,110600.0,5.475,3470700.0,108.27,722237.0,159.87,842406.0,138.95,3515640.0,102.55,580667.0,63.76,361648.0,139.86,7644349.0,77.65,669060.0,14.12,334917.0,775.11,525688.0,87.48,521888.0,27.03,206769.0,180.36,21062188.0,40.88,488097.0,123.99,974100.0,38.29,956719.0,309.18,898214.0,92.51,1198270.0,126.87,483891.0,95.03,421900.0,149.37,339700.0,149.44,197348.0,50.16,1574960.0,214.45,447200.0,53.65,185016.0,347.16,2806176.0,22.01,1274001.0,287.21,2955327.0,151.89,3362651.0,252.94,578783.0,77.6,884638.0,170.47,1571800.0,7.81,1640861.0,166.83,3602921.0,18.46,623923.0,217.63,3009300.0,55.05,657688.0,136.91,5972122.0,130.48,1574128.0,115.11,63.1572,2.4,302.01,45084077.0,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9192.8,21717.7,47349.4,60927.5,8648.5,4504.8,30902.9,264.4,1355.2,3801.5,17769.2,372.0680217391305,359.17875,2715.68,73825365556.3,7.2476,2896.27,33.58,1788.91,3125.02,Friday,1.6100000000000136,1.25,38.48000000000002,18.4699999999998
2019-07-29,10117256.0,67.18,3623930.0,88.55,631270.0,33.02,3145499.0,196.05,518045.0,75.63,1985400.0,176.08,182696.0,28.76,1856850.0,11.843,277407.0,124.94,2750044.0,70.37,1987852.0,85.97,778499.0,248.4,883601.0,237.11,109860.0,320.94,1193147.0,79.82,14301013.0,45.39,1090500.0,48.58,3951705.0,42.29,1825599.0,45.81,151800.0,396.05,1563415.0,172.24,4733347.0,53.84,809200.0,85.37,803000.0,87.23,382066.0,139.79,798368.0,56.41,4951557.0,56.26,271300.0,12.17,1062326.0,102.5,1656128.0,126.47,22300.0,4.6,3052854.0,59.66,1849200.0,38.38,903945.0,53.62,2839534.0,33.01,1119688.0,298.32,253792.0,56.13,3401667.0,72.09,14692834.0,117.57,1738781.0,21.01,2288.0,689.0,5571668.0,67.87,834317.0,44.25,2752746.0,146.16,1867292.0,50.38,682575.0,81.16,879232.0,68.18,704820.0,281.02,239468.0,158.12,335878.0,284.91,1122162.0,304.41,1058450.0,80.26,87646.0,67.94,734189.0,159.3,1078800.0,176.54,225640.0,138.76,7832000.0,133.02,1286453.0,143.73,453100.0,5.37,3192500.0,108.72,491771.0,157.31,983418.0,141.28,3131252.0,103.26,1169115.0,67.68,470435.0,138.92,11131548.0,78.66,1049628.0,13.69,241081.0,775.0,1023430.0,86.97,571684.0,27.28,171701.0,180.94,64559184.0,39.33,318899.0,125.11,603700.0,38.35,691620.0,306.04,810127.0,94.46,833369.0,129.41,657239.0,95.34,498200.0,148.12,257400.0,150.34,225479.0,48.46,1216048.0,215.32,660400.0,53.76,327667.0,350.76,3935828.0,23.58,1060014.0,288.92,1349098.0,152.65,2005512.0,253.82,454105.0,78.2,2626151.0,161.75,1018000.0,7.78,1366589.0,166.23,61207776.0,20.78,804471.0,219.14,2793100.0,55.12,512588.0,138.37,1980892.0,130.51,1541488.0,115.55,63.1572,2.4,301.46,38126462.0,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9192.8,21717.7,47349.4,60927.5,8648.5,4504.8,30902.9,264.4,1355.2,3801.5,17769.2,372.0680217391305,359.17875,2728.27,34389125864.3,7.2276,2896.27,33.58,1788.91,3125.02,Monday,1.1599999999999682,-0.4200000000000159,18.420000000000073,12.5300000000002
2019-07-30,8143672.0,67.18,2864651.0,88.31,1135791.0,32.89,2281307.0,203.25,479902.0,77.98,2005100.0,176.45,263026.0,28.86,1109790.0,11.95,223556.0,123.81,2871810.0,70.15,2031837.0,86.16,616371.0,251.56,1215859.0,241.51,105241.0,320.89,839773.0,81.0,13906464.0,44.56,1533000.0,48.62,4635568.0,42.86,2797299.0,46.41,169600.0,402.4,878870.0,172.25,3621219.0,53.8,716400.0,85.27,1414300.0,88.72,304100.0,141.11,807153.0,58.05,5016871.0,56.53,293500.0,12.42,1126672.0,103.65,2302474.0,126.49,35200.0,4.59,2827252.0,60.1,2473600.0,39.1,2712812.0,51.55,1327876.0,33.35,798307.0,299.64,293089.0,56.32,2978340.0,72.29,4438181.0,117.89,2097051.0,21.2,1263.0,689.9,6694549.0,67.09,737681.0,45.68,6907333.0,132.8,2108742.0,51.5,485863.0,81.91,810388.0,68.88,936339.0,284.52,165000.0,158.03,285474.0,286.05,2354491.0,299.96,1740300.0,85.43,146958.0,68.04,1054597.0,160.53,1217700.0,177.21,265113.0,141.48,5509600.0,132.08,902566.0,146.58,414700.0,5.345,4664200.0,108.69,416810.0,158.25,905534.0,142.52,3892319.0,103.75,2824449.0,79.61,880674.0,137.5,14297060.0,79.4,929543.0,13.4,351159.0,759.97,3916975.0,95.95,517398.0,28.12,323363.0,179.49,95739660.0,36.8,456456.0,125.83,641400.0,38.41,516739.0,311.13,675716.0,94.66,595804.0,130.22,2618236.0,87.53,623200.0,149.66,408800.0,149.52,191156.0,49.23,980877.0,213.61,542800.0,52.61,238870.0,347.08,2257589.0,23.84,1346776.0,283.91,934534.0,152.87,1908834.0,254.93,518746.0,79.53,2340114.0,161.73,1443600.0,7.63,2339004.0,169.54,18440600.0,21.43,1169011.0,213.32,2774000.0,55.4,559532.0,137.48,1749503.0,132.59,1380767.0,115.79,63.521,2.4,300.72,45849045.0,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9192.8,21717.7,47349.4,60927.5,8648.5,4504.8,30902.9,264.4,1355.2,3801.5,17769.2,372.0680217391305,359.17875,2734.68,39132766333.9,7.2927,2897.85,33.47,1770.63,3128.72,Tuesday,1.6800000000000068,0.8100000000000023,21.199999999999818,4.299999999999727
2019-07-31,11299984.0,66.62,6197159.0,87.1,1591468.0,31.94,2984744.0,209.08,707827.0,77.59,7157600.0,186.58,289265.0,27.93,882140.0,12.0,621401.0,121.02,3846063.0,69.41,2768772.0,83.97,1725373.0,246.46,1071866.0,237.82,209801.0,314.9,1453791.0,79.32,12863092.0,44.41,1446200.0,47.85,6861731.0,42.46,6371183.0,45.73,157400.0,405.39,2017285.0,169.92,4421603.0,52.09,843600.0,84.35,1503100.0,87.15,947307.0,134.54,810854.0,56.49,8473084.0,55.87,473000.0,12.19,1058707.0,102.08,2240947.0,124.54,10900.0,4.58,2704594.0,59.85,6158400.0,39.22,1339660.0,50.76,1774494.0,32.96,1516691.0,294.61,461123.0,56.35,2286129.0,70.95,2582401.0,115.11,3602298.0,21.27,201.0,678.1,10366344.0,65.52,812744.0,45.58,3187400.0,133.51,3332526.0,51.25,852906.0,81.98,1669652.0,66.54,2666762.0,296.75,193399.0,156.17,448780.0,282.05,1747784.0,299.38,1263000.0,84.92,178513.0,67.63,1030528.0,159.17,1779900.0,173.17,384086.0,139.38,8559200.0,130.22,1706191.0,143.92,377300.0,5.29,5535700.0,108.95,725145.0,157.85,1735769.0,138.95,6937144.0,101.94,901058.0,78.76,1086119.0,132.78,12452259.0,79.13,1087643.0,13.1,233297.0,756.75,1185975.0,96.39,475937.0,27.58,1793264.0,167.6,56309424.0,36.85,380633.0,122.94,796800.0,37.72,690617.0,304.76,753798.0,94.39,557023.0,128.7,1335435.0,86.12,981100.0,148.85,493000.0,148.86,306512.0,48.92,1218690.0,209.78,542800.0,52.54,278714.0,339.74,1501757.0,23.57,1903703.0,277.68,803287.0,150.86,3532351.0,249.01,930040.0,79.24,1811710.0,165.9,1509800.0,7.69,1460350.0,166.62,12073204.0,20.9,675984.0,210.56,6642200.0,54.49,472242.0,137.27,1492767.0,131.09,2099847.0,114.89,63.3791,2.4,297.43,104245162.0,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9192.8,21717.7,47349.4,60927.5,8648.5,4504.8,30902.9,264.4,1355.2,3801.5,17769.2,372.0680217391305,359.17875,2739.5,46183249194.6,7.3121,2910.73,33.53,1795.2,3152.3,Wednesday,6.0,-3.5600000000000023,26.519999999999982,1.699999999999818
2019-08-01,13106724.0,65.8,7022041.0,86.08,1257974.0,29.64,1858989.0,202.35,581895.0,75.36,3484700.0,186.0,404074.0,28.04,888700.0,11.702,532978.0,117.56,2494123.0,69.21,2164572.0,85.08,1025895.0,246.03,1871126.0,243.06,328106.0,310.37,1471045.0,81.0,16077461.0,45.2,1679000.0,46.64,7800560.0,42.61,4735366.0,46.67,158200.0,406.79,3175895.0,167.56,5693790.0,51.35,940000.0,84.5,3230300.0,91.7,518055.0,133.91,774264.0,55.76,11847853.0,55.37,331900.0,12.5,815153.0,101.25,2808868.0,124.29,23100.0,4.59,4593470.0,59.34,13305600.0,37.08,1170779.0,49.58,2021682.0,33.06,1149846.0,292.95,304803.0,54.49,3764622.0,71.69,1811913.0,115.03,4864375.0,20.39,1030.0,672.2,8260162.0,65.47,893934.0,46.39,1631795.0,129.54,3305316.0,50.83,736513.0,81.33,1303028.0,66.62,1637427.0,298.19,322776.0,154.81,1091143.0,268.3,1244960.0,301.66,1016758.0,84.85,136654.0,67.48,760658.0,158.21,1851000.0,174.65,481455.0,141.5,7870700.0,130.29,712368.0,142.61,385500.0,5.27,3679000.0,110.51,906906.0,153.75,2892270.0,148.25,4287761.0,102.37,651075.0,78.44,735577.0,130.24,10557410.0,79.8,1502334.0,13.01,333863.0,760.79,746960.0,95.47,1184296.0,28.08,363961.0,167.81,51624920.0,36.29,330959.0,122.56,753700.0,37.22,704465.0,309.43,1032129.0,95.51,706606.0,131.55,1416337.0,86.18,949600.0,148.02,330000.0,149.09,296985.0,46.7,1444560.0,212.92,740400.0,52.74,502412.0,361.57,1673636.0,22.93,1552028.0,277.81,876324.0,147.16,3613635.0,249.25,1282416.0,83.07,1169011.0,165.24,1529900.0,7.57,3130255.0,179.29,10840194.0,20.32,553757.0,211.76,5920900.0,54.07,332569.0,137.28,2243142.0,133.39,2101166.0,115.7,63.3791,2.13,294.84,142646576.0,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,2729.42,40678706466.1,7.303722226269807,2910.73,33.53,1795.2,3152.3,Thursday,6.910000000000025,-2.7600000000000477,15.429999999999836,1.7400000000002365
2019-08-02,9653852.0,65.35,4756375.0,85.82,511004.0,29.07,1715781.0,199.38,547939.0,73.98,2966500.0,187.22,276806.0,27.44,1481880.0,11.414,316584.0,118.02,2803508.0,68.08,1573832.0,84.7,1196955.0,242.46,1111064.0,242.27,546470.0,336.0,2150936.0,77.84,17928958.0,45.99,2790400.0,41.57,5341456.0,42.75,2157892.0,46.11,88000.0,408.3,1905886.0,164.58,4526511.0,50.97,792800.0,83.71,1252700.0,90.44,319980.0,133.12,536048.0,55.09,6673268.0,55.71,513300.0,12.5,672207.0,100.34,2280273.0,123.38,42400.0,4.62,5380185.0,60.1,4938400.0,36.05,644200.0,49.73,1145716.0,32.89,909537.0,290.57,495414.0,50.55,3128241.0,71.4467,1471016.0,115.07,2561845.0,19.79,1328.0,672.0,6753078.0,64.95,3180002.0,50.1,1608162.0,127.14,1535067.0,50.25,575101.0,78.91,1262763.0,65.9,1693224.0,293.93,192602.0,154.41,452702.0,268.71,1047616.0,297.38,1267223.0,83.47,327625.0,65.72,1057587.0,157.08,2204700.0,171.2,391557.0,139.66,6574900.0,131.07,683268.0,141.55,410700.0,5.195,4477700.0,112.42,384858.0,151.51,1268623.0,148.13,3632162.0,102.33,683089.0,76.48,481017.0,129.24,10921524.0,80.54,1180381.0,12.73,480147.0,717.82,553587.0,94.05,745000.0,27.69,382269.0,162.12,29153640.0,36.05,460968.0,120.89,1160600.0,37.19,506498.0,305.24,1491730.0,90.61,499540.0,130.28,889883.0,84.6,1070600.0,146.14,277800.0,147.89,296296.0,46.34,1158861.0,211.62,352800.0,51.51,427672.0,361.35,1189798.0,22.35,2096269.0,274.82,818201.0,146.45,2677632.0,250.05,459068.0,83.26,1055102.0,162.81,1750000.0,7.24,1814936.0,178.39,6574484.0,19.84,471956.0,209.52,4524000.0,53.68,322850.0,135.56,1602835.0,133.94,2226984.0,116.36,66.0199,2.13,292.62,116749695.0,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,2674.9,67130476196.8,7.6421,2773.37,33.39,1708.68,2916.44,Friday,3.2200000000000273,-1.2300000000000182,42.63000000000011,-32.75
2019-08-05,11618789.0,65.23,6253772.0,83.16,551432.0,28.58,2319817.0,188.37,956248.0,71.41,4060000.0,181.5,479407.0,25.25,766370.0,11.9,462482.0,117.08,3273115.0,65.86,2305018.0,81.91,2230672.0,230.42,1326957.0,235.21,385064.0,318.8,1824978.0,76.02,17156700.0,45.38,1160300.0,40.02,7200107.0,41.36,3769086.0,45.55,165700.0,406.66,2570524.0,159.0,7518062.0,48.52,1113200.0,81.42,1392200.0,88.7,403496.0,126.51,650525.0,53.47,9492337.0,54.51,377300.0,12.28,1102693.0,97.85,3136627.0,120.28,29900.0,4.64,3725000.0,58.63,4568800.0,35.53,1497933.0,47.81,1396028.0,31.81,1347061.0,283.62,525075.0,47.87,3364323.0,69.81,2281849.0,108.48,3841353.0,19.77,1990.0,672.0,7230012.0,63.36,1547017.0,49.19,1867632.0,123.54,1885506.0,48.15,738088.0,75.95,2026791.0,64.54,1528489.0,286.68,320171.0,150.29,624432.0,260.07,1299997.0,289.06,1401556.0,80.92,218699.0,63.41,1478544.0,151.8,2611200.0,163.82,460999.0,135.5,9480000.0,130.16,1232210.0,137.26,167600.0,5.17,4765800.0,108.71,662578.0,145.87,1605599.0,144.66,4598653.0,99.51,585605.0,75.54,577778.0,123.95,11894002.0,79.26,1038153.0,12.26,351778.0,692.72,853266.0,93.0,788576.0,25.95,342529.0,157.84,46030184.0,35.07,922500.0,117.93,1091700.0,36.33,845296.0,299.57,947080.0,86.85,770019.0,126.9,1012338.0,81.31,1086700.0,142.7,363900.0,144.61,481700.0,46.17,1544375.0,205.66,987600.0,49.87,268711.0,350.6,1190331.0,22.1,2569375.0,268.46,681170.0,143.34,5812447.0,245.06,911424.0,79.11,1769952.0,155.99,2599700.0,7.07,1709396.0,175.56,8660839.0,19.35,644010.0,204.31,6751700.0,51.87,547408.0,133.64,1983608.0,130.89,3488143.0,112.57,65.2166,2.13,283.82,178745449.0,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,2649.16,52320999449.6,7.7035,2686.58,31.09,1838.86,2809.66,Monday,6.489999999999952,-4.269999999999982,31.490000000000236,-17.690000000000055
2019-08-06,10248732.0,64.77,4422511.0,84.86,872582.0,29.23,1216469.0,188.44,954968.0,74.38,3172900.0,184.46,378368.0,26.08,596910.0,11.711,356431.0,119.72,2436228.0,67.66,1781702.0,83.41,2692911.0,236.07,1389923.0,240.17,172028.0,320.81,869037.0,76.01,12146769.0,45.69,1500800.0,41.77,4301609.0,42.33,5465289.0,42.92,114000.0,414.26,3088120.0,163.72,6156332.0,48.95,2475200.0,82.19,4485000.0,84.11,380366.0,131.76,626262.0,55.26,12803422.0,54.09,663900.0,13.07,912350.0,98.92,3366546.0,122.53,23700.0,4.65,2980269.0,58.96,4851600.0,36.91,633543.0,47.83,1815877.0,32.84,1290626.0,291.04,315175.0,47.47,2767215.0,70.91,1652051.0,112.96,2337155.0,20.24,994.0,673.1,7052092.0,63.98,994667.0,48.36,1578376.0,124.33,1827834.0,48.74,434359.0,77.9,3141972.0,61.76,1051828.0,292.25,281098.0,153.54,625028.0,270.38,991792.0,291.94,1308052.0,82.63,403261.0,62.64,833592.0,154.45,1960500.0,167.92,757859.0,141.16,7880600.0,130.77,886968.0,138.87,45400.0,5.18,5490000.0,111.4,371582.0,151.44,4835832.0,139.0,4786436.0,101.24,311751.0,76.7,426739.0,127.26,11033111.0,80.43,2007725.0,12.29,240201.0,707.17,714626.0,94.95,506437.0,26.74,527504.0,165.63,31985844.0,35.06,2519748.0,143.13,447800.0,36.34,1188232.0,300.26,898378.0,91.36,496537.0,129.43,753777.0,82.8,1188600.0,143.51,660500.0,152.32,787092.0,42.22,1134147.0,211.21,1447200.0,48.54,313440.0,362.69,2130416.0,21.51,2287526.0,275.96,784339.0,146.39,3532969.0,248.28,586227.0,78.38,1199690.0,160.42,1528500.0,7.23,1287618.0,176.94,15592762.0,18.2,521827.0,209.61,6742300.0,51.45,353369.0,138.42,1054853.0,131.11,4042312.0,121.17,65.0395,2.13,287.8,120711682.0,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,2683.35,47612187588.9,7.630410298194338,2790.11,31.18,1679.13,2816.67,Tuesday,3.7600000000000477,1.8899999999999864,32.75,29.009999999999764
2019-08-07,10532126.0,64.46,5502629.0,84.6,601982.0,29.4,2025104.0,183.9,1442138.0,80.5,3308900.0,183.54,263861.0,26.66,498300.0,11.83,268721.0,121.66,2172854.0,67.97,1689087.0,83.82,1562249.0,238.56,1169436.0,237.58,347931.0,320.35,806439.0,76.69,16780736.0,46.24,1289700.0,41.71,5672117.0,42.18,6580512.0,42.75,168200.0,421.12,1806335.0,166.48,7480216.0,48.96,1329200.0,82.65,1998900.0,85.85,339014.0,131.98,862494.0,56.89,22891732.0,58.12,639800.0,13.36,981252.0,99.97,2329160.0,122.5,14300.0,4.66,4517336.0,59.75,2720800.0,36.83,1300109.0,50.27,6356083.0,31.47,1265465.0,286.5,438838.0,47.88,2809071.0,71.0267,1352248.0,114.53,1648689.0,20.45,153.0,672.0,5450410.0,63.88,525106.0,48.62,1588594.0,126.1,1768122.0,49.25,572985.0,77.8,3178811.0,62.46,935464.0,293.89,205072.0,153.69,390813.0,267.87,839734.0,292.87,1278518.0,80.46,703396.0,66.26,1114513.0,155.25,1475100.0,168.45,973543.0,136.68,6771700.0,130.21,667787.0,139.12,54500.0,5.195,4231700.0,111.12,402250.0,149.59,2695277.0,139.21,3954092.0,101.39,589590.0,76.24,741618.0,131.5,11517753.0,80.33,3003267.0,12.85,207303.0,704.97,636045.0,94.47,463093.0,27.09,2441813.0,147.02,32017252.0,34.71,764760.0,142.34,496900.0,36.34,811605.0,302.22,468136.0,89.94,555399.0,129.0,807733.0,82.61,1001200.0,142.26,783800.0,152.93,321642.0,42.14,883913.0,211.74,1228800.0,47.6,249454.0,357.81,1374836.0,21.17,1664329.0,274.79,749694.0,146.14,3205805.0,246.45,487504.0,79.89,963742.0,159.85,912900.0,7.22,940964.0,175.65,9715743.0,18.49,541215.0,210.35,6258400.0,52.48,321741.0,139.65,1349123.0,132.13,2659038.0,120.89,65.0395,2.13,287.97,140572265.0,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,2674.98,49041190262.7,7.2643,2790.11,31.18,1679.13,2816.67,Wednesday,6.779999999999973,3.57000000000005,30.120000000000346,-8.13000000000011
