volume_NTRS_USA,close_NTRS_USA,date,volume_EWBC_USA,close_EWBC_USA,volume_COIN_USA,close_COIN_USA,volume_CG_USA,close_CG_USA,volume_CARM_RU,close_CARM_RU,volume_CBOE_USA,close_CBOE_USA,volume_RENI_RU,close_RENI_RU,volume_BLK_USA,close_BLK_USA,volume_MORN_USA,close_MORN_USA,volume_AVAN_RU,close_AVAN_RU,volume_VTBR_RU,close_VTBR_RU,volume_AFG_USA,close_AFG_USA,volume_WFC_USA,close_WFC_USA,volume_MBNK_RU,close_MBNK_RU,volume_KKR_USA,close_KKR_USA,volume_UWMC_USA,close_UWMC_USA,volume_WRB_USA,close_WRB_USA,volume_RYAN_USA,close_RYAN_USA,volume_COF_USA,close_COF_USA,volume_ALLY_USA,close_ALLY_USA,volume_PRU_USA,close_PRU_USA,volume_L_USA,close_L_USA,volume_SCHW_USA,close_SCHW_USA,volume_BAC_USA,close_BAC_USA,volume_ALL_USA,close_ALL_USA,volume_RJF_USA,close_RJF_USA,volume_BEN_USA,close_BEN_USA,volume_LPLA_USA,close_LPLA_USA,volume_SYF_USA,close_SYF_USA,volume_BX_USA,close_BX_USA,volume_FCNCA_USA,close_FCNCA_USA,volume_AFL_USA,close_AFL_USA,volume_TCSG_RU,close_TCSG_RU,volume_AJG_USA,close_AJG_USA,volume_HIG_USA,close_HIG_USA,volume_AMP_USA,close_AMP_USA,volume_WTW_USA,close_WTW_USA,volume_KUZB_RU,close_KUZB_RU,volume_ERIE_USA,close_ERIE_USA,volume_SEIC_USA,close_SEIC_USA,volume_QIWI_RU,close_QIWI_RU,volume_ICE_USA,close_ICE_USA,volume_MA_USA,close_MA_USA,volume_CINF_USA,close_CINF_USA,volume_TW_USA,close_TW_USA,volume_EG_USA,close_EG_USA,volume_MET_USA,close_MET_USA,volume_OWL_USA,close_OWL_USA,volume_HBAN_USA,close_HBAN_USA,volume_MKL_USA,close_MKL_USA,volume_FITB_USA,close_FITB_USA,volume_SMLT_RU,close_SMLT_RU,volume_ARCC_USA,close_ARCC_USA,volume_AXP_USA,close_AXP_USA,volume_INGR_RU,close_INGR_RU,volume_LSRG_RU,close_LSRG_RU,volume_RY_USA,close_RY_USA,volume_MCO_USA,close_MCO_USA,volume_XP_USA,close_XP_USA,volume_PRMB_RU,close_PRMB_RU,volume_PFG_USA,close_PFG_USA,volume_UNM_USA,close_UNM_USA,volume_PGR_USA,close_PGR_USA,volume_SPBE_RU,close_SPBE_RU,volume_AON_USA,close_AON_USA,volume_JEF_USA,close_JEF_USA,volume_APO_USA,close_APO_USA,volume_KEY_USA,close_KEY_USA,volume_CBOM_RU,close_CBOM_RU,volume_CNA_USA,close_CNA_USA,volume_STT_USA,close_STT_USA,volume_RNR_USA,close_RNR_USA,volume_RGSS_RU,close_RGSS_RU,volume_SFIN_RU,close_SFIN_RU,volume_EQH_USA,close_EQH_USA,volume_WTCM_RU,close_WTCM_RU,volume_CFG_USA,close_CFG_USA,volume_MMC_USA,close_MMC_USA,volume_GL_USA,close_GL_USA,volume_RGA_USA,close_RGA_USA,volume_POSI_RU,close_POSI_RU,volume_ACGL_USA,close_ACGL_USA,volume_TPG_USA,close_TPG_USA,volume_USB_USA,close_USB_USA,volume_MTB_USA,close_MTB_USA,volume_TD_USA,close_TD_USA,volume_MSCI_USA,close_MSCI_USA,volume_NDAQ_USA,close_NDAQ_USA,volume_RF_USA,close_RF_USA,volume_JPM_USA,close_JPM_USA,volume_AIZ_USA,close_AIZ_USA,volume_FDS_USA,close_FDS_USA,volume_TRV_USA,close_TRV_USA,volume_BSPB_RU,close_BSPB_RU,volume_IBKR_USA,close_IBKR_USA,volume_SPGI_USA,close_SPGI_USA,volume_USBN_RU,close_USBN_RU,volume_RDRB_RU,close_RDRB_RU,volume_FNF_USA,close_FNF_USA,volume_CME_USA,close_CME_USA,volume_BRK-B_USA,close_BRK-B_USA,volume_RKT_USA,close_RKT_USA,volume_KNSL_USA,close_KNSL_USA,volume_TFC_USA,close_TFC_USA,volume_MOEX_RU,close_MOEX_RU,volume_BK_USA,close_BK_USA,volume_AIG_USA,close_AIG_USA,volume_PNC_USA,close_PNC_USA,volume_NU_USA,close_NU_USA,volume_BRO_USA,close_BRO_USA,volume_HOOD_USA,close_HOOD_USA,volume_ARES_USA,close_ARES_USA,volume_PYPL_USA,close_PYPL_USA,volume_GS_USA,close_GS_USA,volume_BAP_USA,close_BAP_USA,volume_CB_USA,close_CB_USA,volume_DFS_USA,close_DFS_USA,volume_TROW_USA,close_TROW_USA,volume_CRBG_USA,close_CRBG_USA,volume_SBER_RU,close_SBER_RU,volume_ARSA_RU,close_ARSA_RU,volume_C_USA,close_C_USA,volume_MS_USA,close_MS_USA,volume_V_USA,close_V_USA,volume_ROSB_RU,close_ROSB_RU,usdrub,effr,open_S&P500,high_S&P500,low_S&P500,close_S&P500,volume_S&P500,"Debt of the non-financial sector and households, total","Non-financial sector, total","Internal borrowings, non-financial sector",Credits,Debt securities in the residents portfolio,"External borrowings, non-financial sector",Loans and borrowings received from non-residents,"Debt securities in the portfolio of non-residents, including promissory notes","Households and NPOs, total","Internal borrowings, households","External borrowings, households",real_gdp_usa,m0_ru,m1_ru,m2_ru,broad_money_supply_ru,Cash national currency,Foreign currency in cash,Deposits,Cash on brokerage accounts,Debt securities,Quoted shares and units and shares of investment funds,Loans from credit institutions,daily_gdp,daily_gdp_no_season,Open_IMOEX,High_IMOEX,Low_IMOEX,Close_IMOEX,Volume_IMOEX,Interbank credit market rates,gold_rates,silver_rates,platinum_rates,palladium_rates
111137.0,85.14,2024-05-08,56786.0,77.05,1973124.0,213.7648,130161.0,41.41,,,63930.0,184.47,,,86410.0,774.69,5940.0,298.77,,,,,25140.0,130.08,3188523.0,60.33,,,673791.0,98.8275,155020.0,7.105,127570.0,78.67,56779.0,53.04,187660.0,141.87,324280.0,39.18,120708.0,116.22,92579.0,77.61,786717.0,75.6748,4049142.0,37.605,170495.0,170.4,72790.0,124.6,485421.0,23.15,44279.0,266.65,400592.0,45.315,589896.0,119.1025,2978.0,1720.93,222740.0,84.49,,,30007.0,245.31,153200.0,99.65,47403.0,423.69,26354.0,254.62,,,2439.0,404.305,25596.0,68.54,,,172614.0,132.59,357433.0,450.49,23684.0,117.48,86664.0,110.235,22293.0,381.85,285462.0,71.24,1108532.0,18.155,3482710.0,13.945,4294.0,1608.59,443566.0,37.805,,,427390.0,20.835,309163.0,234.54,,,,,46770.0,101.33,79463.0,395.2,737547.0,21.905,,,97982.0,82.72,76926.0,52.625,433866.0,217.14,,,153420.0,287.4837,44629.0,45.38,256589.0,111.46,1784470.0,14.83,,,55797.0,44.92,214399.0,75.18,19180.0,227.8547,,,,,341939.0,38.965,,,431337.0,35.58,139111.0,203.69,266899.0,85.24,43579.0,206.58,,,162952.0,99.32,191465.0,44.0,994311.0,41.23,133681.0,149.555,224313.0,55.46,126383.0,470.195,418348.0,59.635,1334401.0,19.6,1270836.0,192.63,114044.0,177.13,19822.0,433.83,55447.0,217.17,,,75727.0,120.26,125217.0,429.14,,,,,65401.0,51.94,302570.0,206.975,495668.0,404.35,344145.0,13.665,50987.0,394.8,785748.0,38.975,,,347090.0,57.36,328894.0,80.42,105112.0,155.9,4862199.0,12.03,131726.0,85.53,2748863.0,17.805,111081.0,137.555,1978105.0,64.5954,252453.0,443.265,11120.0,168.78,116532.0,251.97,59144.0,123.57,110528.0,110.54,770048.0,30.31,,,,,1534261.0,62.215,726961.0,95.201,758344.0,275.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862435.0,84.66,2024-05-07,344133.0,77.46,8169566.0,214.34,2656879.0,41.98,6451200.0,2.4095,787231.0,184.25,468230.0,107.52,777419.0,780.92,114781.0,299.86,2492.0,954.0,41089550000.0,0.02304,326714.0,129.18,16061441.0,60.26,284911.0,2597.5,4596811.0,99.54,1747342.0,7.13,1007944.0,78.55,630933.0,52.18,1869221.0,142.56,2213610.0,39.4,1666642.0,116.23,620791.0,77.81,7255865.0,75.54,28875844.0,37.84,1721019.0,168.19,427240.0,125.265,3232428.0,23.3,581757.0,268.97,4716985.0,45.27,3233861.0,121.5,73214.0,1712.33,1348025.0,84.68,1503299.0,3136.5,481795.0,245.02,1051004.0,99.34,384187.0,424.87,410938.0,254.86,30420000.0,0.06,108026.0,405.44,215205.0,68.3,1459964.0,208.4,2396122.0,133.72,2280294.0,453.06,407069.0,117.2,1425224.0,110.38,266388.0,378.64,3146771.0,71.26,14547259.0,18.12,8082264.0,13.85,46877.0,1615.15,4579146.0,38.03,417241.0,3678.5,3472516.0,20.8,2068586.0,234.66,3893.0,1780.0,231849.0,946.6,562455.0,101.02,740594.0,393.97,5551843.0,22.11,59.0,36800.0,1041916.0,82.46,505840.0,52.47,2706273.0,215.46,856730.0,102.5,1440019.0,288.35,1051476.0,45.65,3273622.0,113.18,10462219.0,14.93,5429200.0,7.327,262188.0,44.16,1827112.0,75.35,412589.0,225.18,10423000.0,0.3174,123738.0,1507.6,3881537.0,39.43,215300.0,16.96,2443866.0,35.57,1000323.0,203.71,3400788.0,85.16,737493.0,203.22,79120.0,2989.6,1305093.0,98.21,1245086.0,45.0,8633652.0,41.58,833516.0,148.31,3194994.0,55.32,852708.0,471.4,2574430.0,60.9,7865407.0,19.65,7602760.0,191.75,456109.0,178.58,211114.0,435.46,581785.0,216.97,3368490.0,329.01,910631.0,120.54,795106.0,428.56,476050000.0,0.2806,31080.0,208.5,1477831.0,52.15,2120585.0,208.34,2990079.0,406.14,2442970.0,13.98,205813.0,396.04,10106610.0,39.11,4455790.0,232.73,2820108.0,57.4,2485513.0,80.28,1092292.0,156.15,15346779.0,11.99,953775.0,85.24,10773930.0,17.99,1393700.0,137.29,9180250.0,65.92,2058336.0,443.8,365188.0,169.78,1212290.0,251.95,721010.0,123.61,977784.0,111.25,3428014.0,30.04,16616810.0,308.22,234400.0,15.52,6741626.0,62.0,7417962.0,95.79,6324372.0,276.46,239730.0,125.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859297.0,85.02,2024-05-06,564531.0,77.49,9690593.0,226.93,1781920.0,41.99,27235600.0,2.406,919253.0,182.87,486340.0,106.34,450092.0,774.64,87784.0,298.98,2565.0,958.0,56141390000.0,0.023,227902.0,130.06,16240271.0,60.19,175696.0,2504.0,3224977.0,98.25,1818835.0,7.08,1013302.0,78.71,783010.0,51.49,1493572.0,143.33,2848816.0,39.9,1712647.0,115.26,807636.0,77.74,4857630.0,76.86,28422334.0,37.69,1183266.0,170.08,693930.0,125.58,5717864.0,23.42,465076.0,272.65,3644244.0,46.24,3421854.0,121.21,80588.0,1725.83,1957983.0,84.73,2463155.0,3153.5,536914.0,243.01,1431341.0,99.13,436037.0,424.96,292280.0,253.07,60740000.0,0.05965,53097.0,400.53,244455.0,68.17,2039529.0,215.4,1738908.0,131.28,2536211.0,449.37,378703.0,117.38,1274997.0,109.25,290925.0,379.0,3154131.0,71.19,4337131.0,18.39,8719744.0,13.92,65457.0,1592.43,3115536.0,38.0,193181.0,3615.0,4237910.0,20.89,2259573.0,234.33,739.0,1816.0,608811.0,942.0,1595965.0,101.82,781334.0,387.7,4991271.0,22.41,238.0,37200.0,787016.0,82.65,892798.0,52.18,2644736.0,215.51,689382.0,99.8,1783247.0,285.47,681982.0,45.64,1906363.0,111.48,11101270.0,15.13,4094100.0,7.35,328950.0,44.54,1888318.0,75.11,268889.0,222.98,8762000.0,0.3142,116184.0,1520.0,2674385.0,39.16,136100.0,16.38,2462293.0,35.76,1445800.0,201.52,2320177.0,80.84,557746.0,200.92,131212.0,2970.6,1227626.0,97.14,680568.0,45.15,6430201.0,41.82,878348.0,149.24,5679549.0,54.97,1084763.0,475.49,2915886.0,61.6,5926899.0,19.83,7911134.0,192.0,392276.0,180.49,199949.0,436.08,668562.0,215.91,6014910.0,313.77,761305.0,122.01,1316550.0,425.76,328890000.0,0.256,27900.0,204.5,1048953.0,51.98,1722597.0,208.0,3742681.0,404.92,2784914.0,13.81,235030.0,393.98,6237042.0,39.42,8770790.0,229.36,2402975.0,57.48,4669060.0,79.97,1189237.0,156.43,18501548.0,12.0,1056796.0,84.21,18716932.0,17.78,1721939.0,136.17,11257563.0,65.61,1914307.0,443.67,120308.0,169.74,761851.0,252.05,1153685.0,125.36,1052854.0,112.01,3726714.0,29.22,19203550.0,306.01,220000.0,15.82,13386734.0,62.81,5105096.0,94.79,3958721.0,272.67,273670.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441.7,3444.11,3418.47,3436.05,68474003787.1,,,,,
927129.0,84.62,2024-05-03,1173505.0,76.64,13739132.0,223.25,2767766.0,41.06,4503800.0,2.4555,945492.0,179.67,704670.0,109.0,558283.0,763.91,97591.0,294.03,2570.0,960.0,54269470000.0,0.022995,246863.0,127.41,17298460.0,59.94,111929.0,2557.0,5831690.0,95.01,2446192.0,6.8,1259903.0,78.56,2143221.0,51.5,1638256.0,142.41,2608034.0,39.37,1028916.0,112.26,588721.0,76.4,5414735.0,76.04,34082664.0,37.25,1668295.0,168.18,632234.0,124.42,5865160.0,23.38,480869.0,270.79,3485300.0,45.6,4437459.0,117.99,62387.0,1710.0,2938536.0,83.21,569110.0,3055.0,545286.0,238.72,1358945.0,97.9,279712.0,418.95,364015.0,251.99,56810000.0,0.06,45299.0,390.01,327287.0,67.27,10564892.0,221.6,3991238.0,130.5,3711610.0,443.58,593865.0,116.94,1074032.0,104.54,194932.0,369.65,3361215.0,70.52,6892899.0,17.95,9181550.0,13.8,53246.0,1581.06,4007014.0,37.56,91503.0,3691.0,2902245.0,20.61,3203304.0,230.77,697.0,1821.0,2213026.0,943.8,2470596.0,101.17,793012.0,380.56,7591427.0,22.39,192.0,40000.0,784860.0,81.21,983565.0,51.62,2150779.0,208.72,799635.0,101.5,1750917.0,279.97,698065.0,44.86,3300741.0,109.46,9274415.0,14.93,3886300.0,7.409,213187.0,44.4,1623097.0,74.39,374825.0,218.32,19710000.0,0.3136,173820.0,1542.8,2657433.0,38.54,544400.0,16.28,3647329.0,35.39,1039890.0,199.27,1782004.0,77.55,810552.0,201.65,194027.0,2984.8,1696539.0,94.41,724322.0,44.17,5091249.0,41.41,531891.0,146.58,8094543.0,54.66,826479.0,467.04,2889284.0,60.87,4133671.0,19.8,8922775.0,190.51,300796.0,176.08,197396.0,428.25,1298445.0,213.85,2662820.0,336.4,1459563.0,120.12,1917839.0,425.18,79500000.0,0.2415,20760.0,204.5,606361.0,51.52,2065362.0,207.65,4103212.0,400.87,3508350.0,13.3,208579.0,382.37,8081419.0,38.85,2858680.0,235.21,2214001.0,57.0,6715711.0,78.48,1141551.0,156.22,27676338.0,11.68,1012970.0,83.5,9478765.0,17.95,1085269.0,131.91,15435157.0,65.7,2406445.0,438.18,212933.0,168.64,1444710.0,248.54,811004.0,125.04,1271965.0,111.5,6093955.0,28.68,30466990.0,307.53,162000.0,15.48,11048877.0,61.52,5043459.0,93.64,3862018.0,268.49,255290.0,126.6,91.3534,,511.16,512.55,508.56,511.29,72756709.0,,,,,,,,,,,,,,,,,,,,,,,,,,3443.49,3450.43,3424.63,3441.77,49713350092.54,15.2913,6020.42,66.73,2561.13,2746.17
814950.0,83.5,2024-05-02,3515840.0,75.23,12454215.0,228.85,3099294.0,40.58,10385500.0,2.466,1264690.0,174.12,878680.0,108.5,632595.0,757.0,92186.0,290.98,4629.0,960.0,45178390000.0,0.023225,443544.0,127.68,15329457.0,59.83,203191.0,2569.0,6504139.0,97.13,1347464.0,6.75,1359018.0,79.01,1339209.0,52.95,2105951.0,141.81,1912566.0,38.8,1798274.0,111.29,566372.0,76.53,5591287.0,75.33,34860256.0,36.88,3182070.0,169.18,759144.0,123.97,4712961.0,22.97,562080.0,269.47,5757847.0,45.25,3653229.0,118.99,90149.0,1713.5,4761596.0,84.04,429772.0,3079.0,1029430.0,238.54,1321397.0,97.49,295701.0,416.48,444241.0,252.49,43770000.0,0.06015,51210.0,384.94,499268.0,66.57,6500494.0,220.4,4364062.0,126.54,3866467.0,441.1,883037.0,116.16,855991.0,105.5,531361.0,372.07,6294077.0,70.24,7807676.0,18.11,12260683.0,13.67,111720.0,1576.55,5324745.0,36.89,119666.0,3712.0,4272351.0,20.54,2734874.0,232.5,15043.0,1854.0,2688908.0,969.0,1936711.0,99.22,1346836.0,376.4,4757502.0,21.13,147.0,43400.0,884014.0,80.48,1460822.0,51.69,2023100.0,209.03,1547143.0,102.1,1300620.0,280.09,785724.0,43.91,4930625.0,112.07,16315861.0,14.87,4915700.0,7.42,185429.0,44.58,1883399.0,73.2,624984.0,218.56,20005000.0,0.318,416418.0,1568.0,3456585.0,38.25,1370200.0,17.38,4209232.0,34.99,1821483.0,199.36,1751505.0,79.28,656247.0,191.18,355546.0,2987.4,1458032.0,95.17,469985.0,43.63,6760682.0,40.97,667687.0,146.27,5515957.0,58.08,767765.0,467.7,3401685.0,60.07,4897189.0,19.64,6501657.0,191.66,249854.0,174.62,217303.0,423.36,1001436.0,214.37,2300160.0,341.07,1677498.0,119.8,1222004.0,416.96,199780000.0,0.2399,53260.0,206.0,633404.0,51.01,1922646.0,207.48,2583884.0,400.6,2522566.0,12.73,240906.0,373.11,7609252.0,38.35,4251200.0,235.07,3187564.0,56.6,6490296.0,78.1,1172875.0,155.68,20553754.0,10.96,1137918.0,82.85,7544744.0,17.61,2778059.0,134.64,14480564.0,66.98,2087512.0,432.57,199545.0,164.72,1588660.0,250.25,1620602.0,124.51,1652403.0,111.16,10181785.0,28.12,16262520.0,307.37,852400.0,15.71,11292522.0,61.54,4449194.0,92.65,5061698.0,267.61,204020.0,128.0,,,504.15,505.89,499.55,505.03,62550179.0,,,,,,,,,,,,,,,,,,,,,,,,,,3470.87,3477.42,3439.58,3442.83,56777352917.19,15.9857,,,,
1062849.0,83.05,2024-05-01,758016.0,75.56,10191466.0,210.09,6031390.0,40.97,,,535367.0,179.9,,,614845.0,751.58,96893.0,287.34,,,,,192470.0,128.74,16366622.0,59.52,,,5697800.0,95.12,1471346.0,6.39,1227786.0,77.78,1558795.0,52.42,1948347.0,141.64,3633473.0,38.56,2451316.0,112.3,1027239.0,76.28,7016117.0,74.57,32277502.0,36.95,1694292.0,171.56,1305130.0,122.55,4111456.0,22.77,1326415.0,265.49,4135194.0,43.96,4142689.0,117.49,105651.0,1675.99,2335323.0,84.57,,,897198.0,238.8,1775565.0,97.22,490533.0,413.44,486228.0,254.7,,,71329.0,382.74,604956.0,66.21,,,3116764.0,128.68,4979366.0,442.07,1039428.0,117.3,1420470.0,103.89,566962.0,369.9,4192747.0,71.88,4710830.0,18.65,17799028.0,13.65,67973.0,1476.34,4044242.0,37.1,,,3901334.0,20.85,4176158.0,231.46,,,,,534757.0,97.38,944455.0,372.89,2835886.0,20.56,,,1086268.0,79.85,2805055.0,51.87,2360867.0,211.8,,,1819693.0,283.81,828057.0,43.22,2223550.0,107.77,10679627.0,14.71,,,161847.0,44.53,1840379.0,73.11,896136.0,218.32,,,,,5261323.0,38.61,,,4859373.0,34.7,1999515.0,199.77,2468982.0,79.48,500003.0,190.92,,,2578318.0,95.8,690468.0,43.81,6359441.0,41.05,776127.0,146.13,2792343.0,58.69,920102.0,470.03,2785783.0,59.88,7339310.0,19.57,7446703.0,191.86,308977.0,174.65,238418.0,419.57,1143902.0,213.15,,,1105194.0,116.9,1083082.0,416.2,,,,,632407.0,50.14,1869433.0,208.07,2467921.0,398.58,2082261.0,12.36,440005.0,378.61,6803353.0,38.05,,,4053956.0,56.46,4549230.0,75.81,1436631.0,153.98,25720568.0,10.88,1332350.0,82.7,8903479.0,16.65,1217262.0,131.7,17966526.0,66.14,2313676.0,426.95,71683.0,164.79,1158352.0,249.93,1947812.0,123.58,1913460.0,110.3,3606718.0,26.76,,,,,14100556.0,61.35,4714871.0,91.54,6125360.0,267.32,,,,,501.38,508.19,499.865,500.35,80242839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963439.0,82.39,2024-04-30,587958.0,74.49,9127863.0,203.93,1926460.0,44.8,8261200.0,2.49,596189.0,181.15,969330.0,108.06,418734.0,754.64,84121.0,282.65,2844.0,964.0,27953080000.0,0.023365,258527.0,127.75,18007720.0,59.32,69064.0,2608.0,3465026.0,93.07,971629.0,6.3,1621106.0,76.97,1114989.0,49.34,2038180.0,143.43,3898486.0,38.35,2375217.0,110.48,609936.0,75.15,6725674.0,73.95,30283844.0,37.01,1124609.0,170.06,1097323.0,122.0,8588809.0,22.84,774590.0,269.13,2642353.0,43.98,4329191.0,116.61,95239.0,1686.76,2375264.0,83.65,181451.0,3084.0,644057.0,234.69,1631899.0,96.89,507715.0,411.79,491152.0,251.14,22740000.0,0.0608,139935.0,382.66,684644.0,65.95,179282.0,180.5,2304680.0,128.76,2698813.0,451.2,1289782.0,115.69,919596.0,101.71,563337.0,366.41,2534496.0,71.08,3790686.0,18.89,15679438.0,13.47,34507.0,1458.4,3314778.0,36.46,141327.0,3709.5,2557588.0,20.61,3564276.0,234.03,214.0,1824.0,954573.0,1139.6,799543.0,96.83,1116119.0,370.33,5343651.0,20.47,43.0,42800.0,1065897.0,79.14,1462737.0,50.7,3578504.0,208.25,571802.0,105.5,4389554.0,282.01,709708.0,43.06,2405511.0,108.38,10863512.0,14.49,5156200.0,7.454,157472.0,43.94,1645050.0,72.49,675324.0,219.25,10621000.0,0.3166,85983.0,1581.6,2035467.0,36.91,84700.0,17.52,4824900.0,34.11,2519798.0,199.43,5119928.0,76.17,364449.0,186.99,298607.0,3038.8,3310895.0,93.54,462792.0,43.1,8861762.0,40.63,545630.0,144.39,2183605.0,59.32,932701.0,465.79,3704215.0,59.85,5531902.0,19.27,8153681.0,191.74,344678.0,174.4,254030.0,416.89,1385757.0,212.16,809810.0,341.89,913647.0,115.12,2004273.0,415.83,155300000.0,0.2345,27490.0,208.0,707172.0,49.5,1394473.0,209.64,2986727.0,396.73,1303591.0,12.28,463100.0,363.25,7482446.0,37.55,2694440.0,236.2,3530011.0,56.49,3377356.0,75.31,1632909.0,153.26,14292048.0,10.86,1918723.0,81.54,8986252.0,16.49,920033.0,133.09,43903400.0,67.92,1830134.0,426.71,291209.0,165.61,1862883.0,248.64,1334865.0,126.73,1764167.0,109.57,2671384.0,26.56,5980690.0,308.24,357900.0,15.51,11163388.0,61.33,5859963.0,90.84,6376353.0,268.61,133400.0,127.2,,5.33,508.56,509.56,501.98,501.98,77483566.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3481.29,3486.3,3464.86,3469.83,25464035843.12,,,,,
984833.0,83.56,2024-04-29,817324.0,76.45,9576110.0,218.16,1802401.0,46.31,6000400.0,2.528,597128.0,180.4,179260.0,107.04,495122.0,761.28,138801.0,283.83,1186.0,964.0,57663940000.0,0.023495,354952.0,127.7,15343629.0,59.8,126043.0,2620.0,3229161.0,95.28,1259668.0,6.33,1060230.0,77.38,812662.0,49.07,2169353.0,145.5,2702935.0,39.16,1361482.0,111.93,599534.0,75.82,5778877.0,74.56,26563912.0,37.55,1238373.0,169.58,1112286.0,123.19,10164543.0,23.38,652391.0,273.91,2904406.0,44.7,2294562.0,120.62,104316.0,1707.48,2002590.0,84.54,315773.0,3090.5,836417.0,233.55,1935821.0,97.07,415289.0,416.35,474287.0,252.43,115760000.0,0.0605,66497.0,378.56,402278.0,66.53,72388.0,184.0,1557886.0,130.78,2121464.0,457.1,1372447.0,113.55,1055733.0,101.5,424922.0,369.11,3966871.0,71.7,5126766.0,19.04,9977618.0,13.57,36725.0,1449.34,3509229.0,37.0,85681.0,3766.0,2766560.0,20.81,3696787.0,238.92,91.0,1819.0,482424.0,1121.2,697407.0,97.99,986052.0,374.62,3353151.0,21.42,32.0,43000.0,1397545.0,80.43,1422131.0,51.01,2691605.0,206.67,733714.0,105.0,3361304.0,281.04,1068402.0,43.68,1773457.0,110.91,12857659.0,14.73,7080600.0,7.478,143967.0,43.74,2492104.0,73.99,375225.0,221.68,17514000.0,0.3186,147285.0,1622.0,2423147.0,37.47,58600.0,17.68,3859280.0,34.98,1318748.0,198.48,4999163.0,78.09,322580.0,189.54,85381.0,2977.0,2812186.0,91.25,430173.0,43.81,4649576.0,41.29,736908.0,145.52,2009986.0,59.33,1036094.0,476.98,3650899.0,60.08,4540190.0,19.67,5411129.0,193.28,375732.0,175.32,212184.0,422.94,1454623.0,212.9,1585950.0,339.11,767733.0,116.73,1667261.0,415.31,88600000.0,0.2345,9110.0,206.0,769270.0,50.56,1316666.0,209.62,2287444.0,400.96,1653614.0,12.41,824492.0,358.0,8071115.0,38.31,5349080.0,234.99,2638539.0,57.33,3872363.0,75.74,1400872.0,155.78,18145452.0,11.01,1167546.0,81.54,8431531.0,17.34,685887.0,134.9,19142390.0,66.99,2456938.0,430.81,176068.0,167.99,2218382.0,249.22,738151.0,128.0,1962668.0,112.08,5097146.0,26.9,10025690.0,308.97,542500.0,15.3,11296694.0,62.26,4420459.0,92.11,4192247.0,271.84,204420.0,127.0,,5.33,510.09,510.75,507.25,510.06,46415449.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3468.92,3480.47,3467.25,3478.08,31730535756.28,,,,,
