date,volume_ACM_USA,close_ACM_USA,volume_ADP_USA,close_ADP_USA,volume_AER_USA,close_AER_USA,volume_AKRN_RU,close_AKRN_RU,volume_ALLE_USA,close_ALLE_USA,volume_AMEZ_RU,close_AMEZ_RU,volume_AME_USA,close_AME_USA,volume_AOS_USA,close_AOS_USA,volume_AXON_USA,close_AXON_USA,volume_BAH_USA,close_BAH_USA,volume_BA_USA,close_BA_USA,volume_BLDR_USA,close_BLDR_USA,volume_BLD_USA,close_BLD_USA,volume_BLNG_RU,close_BLNG_RU,volume_CAT_USA,close_CAT_USA,volume_CHMF_RU,close_CHMF_RU,volume_CHMK_RU,close_CHMK_RU,volume_CLH_USA,close_CLH_USA,volume_CMI_USA,close_CMI_USA,volume_CNHI_USA,close_CNHI_USA,volume_CPRT_USA,close_CPRT_USA,volume_CSL_USA,close_CSL_USA,volume_CSX_USA,close_CSX_USA,volume_CTAS_USA,close_CTAS_USA,volume_DAL_USA,close_DAL_USA,volume_DE_USA,close_DE_USA,volume_DOV_USA,close_DOV_USA,volume_DZRDP_RU,close_DZRDP_RU,volume_EFX_USA,close_EFX_USA,volume_EME_USA,close_EME_USA,volume_EMR_USA,close_EMR_USA,volume_ETN_USA,close_ETN_USA,volume_EXPD_USA,close_EXPD_USA,volume_FAST_USA,close_FAST_USA,volume_FDX_USA,close_FDX_USA,volume_FERG_USA,close_FERG_USA,volume_FIX_USA,close_FIX_USA,volume_GD_USA,close_GD_USA,volume_GE_USA,close_GE_USA,volume_GGG_USA,close_GGG_USA,volume_GPN_USA,close_GPN_USA,volume_GWW_USA,close_GWW_USA,volume_HEI-A_USA,close_HEI-A_USA,volume_HII_USA,close_HII_USA,volume_HON_USA,close_HON_USA,volume_HUBB_USA,close_HUBB_USA,volume_HWM_USA,close_HWM_USA,volume_IEX_USA,close_IEX_USA,volume_IGSTP_RU,close_IGSTP_RU,volume_IRKT_RU,close_IRKT_RU,volume_IR_USA,close_IR_USA,volume_ITT_USA,close_ITT_USA,volume_ITW_USA,close_ITW_USA,volume_JBHT_USA,close_JBHT_USA,volume_JCI_USA,close_JCI_USA,volume_J_USA,close_J_USA,volume_KAZTP_RU,close_KAZTP_RU,volume_KMEZ_RU,close_KMEZ_RU,volume_KRKOP_RU,close_KRKOP_RU,volume_KZOSP_RU,close_KZOSP_RU,volume_KZOS_RU,close_KZOS_RU,volume_LECO_USA,close_LECO_USA,volume_LHX_USA,close_LHX_USA,volume_LII_USA,close_LII_USA,volume_LMT_USA,close_LMT_USA,volume_LUV_USA,close_LUV_USA,volume_LVHK_RU,close_LVHK_RU,volume_MAGN_RU,close_MAGN_RU,volume_MAS_USA,close_MAS_USA,volume_MMM_USA,close_MMM_USA,volume_NDSN_USA,close_NDSN_USA,volume_NFAZ_RU,close_NFAZ_RU,volume_NKHP_RU,close_NKHP_RU,volume_NKNCP_RU,close_NKNCP_RU,volume_NKSH_RU,close_NKSH_RU,volume_NLMK_RU,close_NLMK_RU,volume_NOC_USA,close_NOC_USA,volume_NSC_USA,close_NSC_USA,volume_NVT_USA,close_NVT_USA,volume_OC_USA,close_OC_USA,volume_ODFL_USA,close_ODFL_USA,volume_OMZZP_RU,close_OMZZP_RU,volume_PAYX_USA,close_PAYX_USA,volume_PCAR_USA,close_PCAR_USA,volume_PH_USA,close_PH_USA,volume_PNR_USA,close_PNR_USA,volume_POOL_USA,close_POOL_USA,volume_PWR_USA,close_PWR_USA,volume_ROK_USA,close_ROK_USA,volume_ROLO_RU,close_ROLO_RU,volume_RRX_USA,close_RRX_USA,volume_RSG_USA,close_RSG_USA,volume_RTX_USA,close_RTX_USA,volume_SAIA_USA,close_SAIA_USA,volume_SNA_USA,close_SNA_USA,volume_SWK_USA,close_SWK_USA,volume_TDG_USA,close_TDG_USA,volume_TREX_USA,close_TREX_USA,volume_TRMK_RU,close_TRMK_RU,volume_TRU_USA,close_TRU_USA,volume_TTEK_USA,close_TTEK_USA,volume_TT_USA,close_TT_USA,volume_TUZA_RU,close_TUZA_RU,volume_TXT_USA,close_TXT_USA,volume_UAL_USA,close_UAL_USA,volume_UHAL_USA,close_UHAL_USA,volume_UNAC_RU,close_UNAC_RU,volume_UNKL_RU,close_UNKL_RU,volume_UNP_USA,close_UNP_USA,volume_UPS_USA,close_UPS_USA,volume_URI_USA,close_URI_USA,volume_VLHZ_RU,close_VLHZ_RU,volume_VRSK_USA,close_VRSK_USA,volume_VRT_USA,close_VRT_USA,volume_VSMO_RU,close_VSMO_RU,volume_WAB_USA,close_WAB_USA,volume_WCN_USA,close_WCN_USA,volume_WMS_USA,close_WMS_USA,volume_WM_USA,close_WM_USA,volume_WSO_USA,close_WSO_USA,volume_XPO_USA,close_XPO_USA,volume_XYL_USA,close_XYL_USA,volume_ZVEZ_RU,close_ZVEZ_RU,usdrub,effr,close_S&P500,volume_S&P500,"Debt of the non-financial sector and households, total","Non-financial sector, total","Internal borrowings, non-financial sector",Credits,Debt securities in the residents portfolio,"External borrowings, non-financial sector",Loans and borrowings received from non-residents,"Debt securities in the portfolio of non-residents, including promissory notes","Households and NPOs, total","Internal borrowings, households","External borrowings, households",real_gdp_usa,m0_ru,m1_ru,m2_ru,broad_money_supply_ru,Cash national currency,Foreign currency in cash,Deposits,Cash on brokerage accounts,Debt securities,Quoted shares and units and shares of investment funds,Loans from credit institutions,daily_gdp,daily_gdp_no_season,Close_IMOEX,Volume_IMOEX,Interbank credit market rates,gold_rates,silver_rates,platinum_rates,palladium_rates,day_of_week,gap_hl_S&P500,gap_co_S&P500,gap_hl_IMOEX,gap_co_IMOEX
2019-05-13,709694.0,32.94,1898953.0,157.26,958226.0,49.2,10033.0,4530.0,1131315.0,99.07,25700.0,4.075,1241636.0,84.11,1712105.0,48.1,740163.0,64.76,689900.0,59.82,7757950.0,337.37,1018554.0,15.81,421196.0,84.58,43800.0,3.812,8580682.0,125.3,782780.0,988.0,4.0,2775.0,244584.0,68.0,1436500.0,158.89,2565398.0,9.42,3831200.0,16.31,392200.0,134.59,14757308.0,25.59,581600.0,216.5,5223700.0,54.8,3172762.0,146.28,1094265.0,94.48,36.0,2110.0,1895400.0,116.43,301435.0,80.32,2737300.0,64.64,2729577.0,78.5,1341300.0,72.14,5539308.0,31.89,1781412.0,172.3,0.0,70.7,248346.0,47.53,1762657.0,167.99,12078489.0,49.14,542908.0,49.86,919361.0,143.6,687600.0,259.99,458900.0,88.13,418000.0,205.28,3705165.0,166.82,410537.0,119.25,3826000.0,21.51,235900.0,150.57,20.0,505.0,9200.0,38.41,1666506.0,33.78,648952.0,59.25,1879052.0,147.69,2062800.0,93.54,7744679.0,39.1,1542100.0,75.81,830.0,130.4,41.0,449.0,1900.0,4.485,20000.0,8.69,23900.0,89.6,376390.0,80.89,1213172.0,181.47,385024.0,271.91,1503998.0,335.37,3285700.0,51.04,1700.0,7.78,5350800.0,43.35,4453500.0,36.99,7077009.0,145.54,150100.0,137.96,270.0,84.6,2120.0,238.5,139700.0,48.14,0.0,0.0,3130780.0,159.5,987000.0,295.48,2009071.0,196.81,1536750.0,25.1,1373000.0,48.87,1697762.0,47.29,11.0,3805.0,2468700.0,83.56,3186300.0,45.09,2039900.0,165.83,1279086.0,36.78,122590.0,180.61,2321817.0,35.4,1186100.0,160.85,271000.0,1.812,303700.0,76.43,1105758.0,83.7,6545091.0,83.05,215821.0,65.17,580000.0,160.4,2225999.0,135.75,397900.0,464.18,1547900.0,30.315,290770.0,56.7,1837911.0,63.68,204400.0,65.85,1737639.0,93.42,150.0,89.0,1588839.0,49.1,3908145.0,82.07,350000.0,38.79,3920000.0,0.685,9.0,2500.0,3649500.0,171.79,3766300.0,99.35,1489173.0,126.19,12950.0,51.45,1130867.0,138.48,286.0,10.06,432.0,17500.0,3640500.0,70.49,1032000.0,92.21,350134.0,27.03,1543482.0,106.5,235334.0,154.39,2133732.0,56.49,1040500.0,76.8,17000.0,4.845,65.03,2.39,280.86,127290527.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2508.87,34323742685.8,7.7431,3156.0,36.81,1848.23,3472.75,Monday,3.5600000000000023,-1.5600000000000023,25.070000000000164,-3.3600000000001273
2019-05-14,555245.0,33.21,1905006.0,158.51,994312.0,50.26,1733.0,4542.0,829290.0,99.4,41900.0,4.075,923446.0,85.02,1798520.0,48.3,1036432.0,66.33,606500.0,60.11,4747854.0,343.04,818879.0,16.08,365474.0,85.75,107500.0,3.9,4019072.0,127.47,896280.0,980.0,9.0,2775.0,450234.0,68.17,1232100.0,160.76,3139203.0,9.39,3107600.0,16.45,227400.0,135.1,9666303.0,26.08,365700.0,220.07,2463400.0,55.25,2325422.0,147.11,1087704.0,96.09,64.0,2100.0,756500.0,118.69,266876.0,81.7,2151100.0,65.15,1853536.0,79.15,1287700.0,72.83,3415160.0,32.08,2249010.0,171.86,0.0,70.7,382749.0,48.56,847924.0,168.49,14164241.0,51.38,1187857.0,48.76,1067519.0,146.79,354600.0,262.06,446600.0,86.03,209600.0,205.74,2620656.0,168.16,322768.0,120.56,2798700.0,21.86,260700.0,151.13,30.0,491.0,33400.0,38.2,1693674.0,34.46,900933.0,59.92,1279373.0,148.95,1136400.0,95.63,5727051.0,39.25,946800.0,76.49,160.0,129.0,268.0,438.0,200.0,4.37,119000.0,8.52,56200.0,88.4,473708.0,81.01,907290.0,182.12,232416.0,274.82,1171595.0,336.17,2616100.0,51.65,100.0,7.73,6256200.0,43.21,3219900.0,37.35,4800995.0,146.49,175800.0,137.73,670.0,84.0,1180.0,236.5,94000.0,48.0,8300.0,13.28,3594820.0,158.68,1256900.0,295.64,1182303.0,200.53,1233795.0,25.37,1120200.0,49.32,1283774.0,48.1,23.0,3880.0,2116000.0,84.19,2377650.0,45.81,994000.0,166.9,1403533.0,36.77,146141.0,180.35,1161865.0,35.72,907800.0,161.83,396000.0,1.8,313748.0,76.61,1567792.0,83.76,4305078.0,84.32,103716.0,66.1,348100.0,162.24,1431194.0,135.49,295100.0,467.45,1021142.0,30.655,259500.0,57.08,2564678.0,64.18,127100.0,66.35,1322512.0,94.04,90.0,89.0,1895311.0,50.09,1928510.0,83.45,483910.0,39.133,1220000.0,0.68,0.0,2479.676705201766,2560600.0,174.49,2889100.0,99.76,1079436.0,127.09,3430.0,51.0,1144703.0,139.32,4432.0,10.08,66.0,17520.0,2666700.0,69.54,876400.0,92.73,119947.0,27.56,1586445.0,106.26,206536.0,155.38,1367585.0,57.8,1427300.0,75.51,10000.0,4.78,65.4703,2.39,283.4,77003230.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2562.33,82182216496.4,7.8093,2700.5,30.86,1795.49,2807.96,Tuesday,3.25,1.4099999999999682,57.99000000000024,53.40000000000009
2019-05-15,558666.0,33.18,2042157.0,159.37,701652.0,50.13,564.0,4540.0,1189486.0,100.43,23400.0,4.1,943148.0,85.77,1773036.0,48.14,488843.0,65.41,782400.0,60.68,4810052.0,345.64,875703.0,16.15,186976.0,86.34,54400.0,3.852,2875870.0,127.3,738680.0,976.0,169.0,2785.0,189946.0,68.05,1036500.0,161.42,2899646.0,9.17,3097600.0,16.58,560900.0,136.36,12555696.0,25.8,423800.0,221.55,2998900.0,55.05,2330525.0,144.84,1030408.0,96.22,494.0,2080.0,993100.0,118.72,384149.0,81.76,2037200.0,65.55,1315265.0,79.54,1181100.0,73.33,4444666.0,32.16,2314932.0,172.54,100.0,70.54,283342.0,48.55,787512.0,167.72,10789086.0,51.08,719101.0,48.9,872884.0,148.22,363400.0,261.79,458100.0,86.98,167100.0,205.01,1869389.0,169.38,401366.0,120.84,3617600.0,22.01,182600.0,153.46,0.0,486.9613304937906,66200.0,38.37,2176359.0,35.26,574484.0,60.33,1995929.0,150.94,831700.0,95.54,6203576.0,39.05,661200.0,76.81,330.0,130.4,172.0,450.0,4800.0,4.335,152000.0,8.45,19200.0,90.5,245394.0,81.19,1461676.0,183.53,192305.0,275.42,1126981.0,334.15,3086600.0,52.01,2900.0,7.78,5518800.0,43.12,4725400.0,37.86,3606785.0,145.58,239100.0,137.95,830.0,83.6,1470.0,245.0,140600.0,48.64,12500.0,12.86,2773390.0,158.52,619700.0,294.49,1129821.0,200.8,1005896.0,25.14,1111300.0,48.96,1443496.0,48.36,31.0,3825.0,1447200.0,85.05,2268900.0,46.11,1335600.0,169.12,1156774.0,36.75,136398.0,182.11,2268112.0,35.67,681500.0,162.22,402000.0,1.8,129328.0,77.14,1081967.0,84.03,3861588.0,84.32,119822.0,66.29,576200.0,163.45,1967246.0,135.08,693900.0,452.63,1632238.0,30.55,567540.0,58.68,1172821.0,64.22,258000.0,66.85,1222795.0,94.12,340.0,89.0,1279383.0,50.09,2371011.0,82.35,608660.0,39.384,980000.0,0.67,6.0,2480.0,4089200.0,173.77,3818300.0,101.54,1066022.0,128.67,33430.0,52.35,707260.0,140.78,934.0,10.1,161.0,17540.0,2570700.0,68.39,691900.0,94.03,80817.0,27.62,1277639.0,107.29,145887.0,156.46,1333789.0,58.36,598500.0,76.45,14000.0,4.8,65.3001,2.39,285.06,73956407.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2554.49,66054807595.7,7.7557,2724.24,30.98,1795.03,2792.26,Wednesday,4.409999999999968,3.4700000000000273,27.389999999999873,-14.840000000000146
2019-05-16,386062.0,33.29,2243751.0,161.53,745172.0,50.34,1657.0,4564.0,1094852.0,101.87,8700.0,4.11,693809.0,86.59,13528848.0,45.12,669131.0,68.18,691100.0,61.25,6036512.0,353.81,1628385.0,15.97,255968.0,83.67,44200.0,3.84,4316590.0,126.61,704800.0,972.2,18.0,2805.0,338324.0,68.71,836900.0,162.51,3828408.0,9.19,3838000.0,16.77,382400.0,137.43,10867735.0,26.07,354200.0,223.72,2731400.0,55.38,2893384.0,145.99,670466.0,96.43,79.0,2100.0,723900.0,121.55,315639.0,82.29,2373900.0,65.66,1419904.0,80.01,1141900.0,74.37,3623198.0,32.31,2676940.0,175.77,0.0,70.54,302649.0,49.07,634249.0,169.85,10947586.0,50.43,474044.0,49.3,835115.0,151.4,310800.0,263.86,295100.0,87.26,281400.0,208.73,3032822.0,170.79,280904.0,122.75,3313300.0,22.12,194800.0,153.46,30.0,508.0,32700.0,38.49,1766276.0,35.06,505169.0,61.12,1018307.0,152.47,846100.0,96.55,5678418.0,39.18,684500.0,77.5,80.0,128.4,335.0,455.0,700.0,4.525,30000.0,8.55,19600.0,92.6,326281.0,81.36,853700.0,184.38,632547.0,274.15,1092362.0,339.39,3176100.0,52.59,2700.0,7.76,4352900.0,43.415,3417000.0,38.16,4831495.0,143.65,246100.0,138.26,930.0,83.0,800.0,241.0,61500.0,48.86,3000.0,12.7,2444670.0,158.58,1045900.0,304.71,1266059.0,205.22,1188256.0,25.29,1444800.0,49.25,1117222.0,48.74,28.0,3920.0,1672800.0,86.64,1594800.0,46.59,671400.0,169.48,1320187.0,36.61,154082.0,181.92,2191566.0,35.8,526800.0,162.98,158000.0,1.79,172675.0,76.63,968010.0,85.09,4463819.0,85.12,92596.0,67.29,386600.0,165.42,2599063.0,138.36,361800.0,465.14,1852960.0,30.51,495150.0,58.72,1098508.0,65.17,165100.0,67.22,1402128.0,94.57,180.0,88.0,1087094.0,50.98,1803357.0,82.58,729970.0,40.252,2960000.0,0.68,0.0,2456.375253588431,5131300.0,175.63,3337900.0,101.31,900608.0,128.46,10930.0,51.0,838249.0,142.13,52059.0,10.1,1675.0,17160.0,1717500.0,68.33,747500.0,94.89,96738.0,27.89,1210097.0,108.0,191191.0,157.28,1338494.0,60.12,1024100.0,76.26,85000.0,4.7,64.8489,2.39,287.7,76749643.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2581.11,61654223128.8,7.75,2708.13,30.89,1772.2,2764.63,Thursday,3.4499999999999886,1.8600000000000136,38.11999999999989,28.420000000000073
2019-05-17,682879.0,32.84,2101107.0,161.72,1037211.0,49.8,2794.0,4560.0,2120032.0,100.47,50600.0,4.09,757941.0,85.9,8016325.0,43.85,999329.0,68.0,791700.0,61.18,5283144.0,355.02,861705.0,15.82,712261.0,82.05,116200.0,3.662,6122573.0,122.76,651320.0,973.2,87.0,2760.0,203786.0,67.77,1109400.0,159.24,1880781.0,8.96,4460800.0,16.4,180200.0,136.91,10568161.0,26.13,350900.0,223.42,3969900.0,54.89,7817465.0,134.82,722765.0,94.45,19.0,2080.0,616900.0,121.12,237801.0,81.13,2689000.0,64.82,1607844.0,78.75,1498200.0,74.54,4172944.0,32.09,2235395.0,169.92,1975.0,69.0,252998.0,48.79,998067.0,166.37,7444104.0,49.79,417070.0,48.26,844749.0,149.81,659200.0,267.1,258900.0,86.79,218700.0,207.0,2095370.0,169.95,205095.0,121.39,4402000.0,21.96,225200.0,150.61,60.0,506.0,56800.0,37.93,2737596.0,34.73,387720.0,59.89,1233023.0,150.6,1604800.0,96.02,5040870.0,38.95,556500.0,76.54,310.0,130.8,144.0,451.0,1100.0,4.375,35000.0,8.53,15000.0,92.6,231329.0,79.65,909628.0,183.65,395236.0,276.54,1268411.0,337.99,2173200.0,52.24,11500.0,7.87,4667700.0,42.925,2757200.0,37.55,5495973.0,141.37,275500.0,135.23,390.0,84.2,550.0,241.5,130700.0,48.4,3300.0,12.74,2632740.0,156.42,1172000.0,306.69,1242120.0,203.52,1131713.0,25.11,1019200.0,48.48,1803950.0,48.71,8.0,3840.0,1673000.0,86.27,2255250.0,46.16,1007000.0,163.91,1610020.0,36.01,246017.0,184.28,2141479.0,35.09,579900.0,160.32,247000.0,1.802,171636.0,75.45,1257926.0,84.83,2551298.0,84.17,138727.0,66.31,470200.0,163.14,1356575.0,134.85,415900.0,457.75,1999236.0,29.395,147940.0,58.5,1019490.0,64.69,146900.0,66.27,973293.0,93.73,1870.0,85.0,1532748.0,49.1,2857897.0,81.5,566250.0,38.16,1310000.0,0.6815,7.0,2450.0,4596300.0,174.62,2587000.0,99.4,912348.0,126.33,19460.0,49.9,656325.0,141.97,100.0,10.1,250.0,17260.0,2786200.0,65.9,822300.0,94.48,303411.0,27.02,1362360.0,108.13,188911.0,156.46,986942.0,58.29,877700.0,75.22,46000.0,4.69,64.5598,2.39,285.84,100353024.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2577.48,42554641958.3,7.7663,2689.1,30.71,1760.15,2775.14,Friday,3.480000000000018,0.6999999999999886,18.16000000000031,1.0300000000002
2019-05-20,750259.0,32.75,1593457.0,161.34,960500.0,49.49,552.0,4544.0,817755.0,99.98,27300.0,4.135,786416.0,85.16,3084065.0,43.26,1037983.0,65.43,707200.0,61.07,3219877.0,352.79,864458.0,15.4,409295.0,80.87,379200.0,3.678,6312469.0,122.43,718240.0,978.6,730.0,2720.0,287579.0,67.96,1133500.0,161.18,2812280.0,8.86,6469200.0,16.34,191300.0,136.27,8156315.0,26.02,271700.0,223.38,3722800.0,54.28,3715321.0,135.37,670063.0,94.35,56.0,2080.0,409400.0,121.28,175085.0,81.61,3454800.0,63.9,1332813.0,78.42,962400.0,73.85,3710968.0,32.05,1672846.0,168.21,0.0,69.0,284040.0,48.27,1359168.0,169.29,10485949.0,49.19,338122.0,47.79,692780.0,148.54,494400.0,270.72,202600.0,85.48,243800.0,209.95,2061740.0,168.62,249728.0,118.9,3670100.0,22.01,354500.0,151.03,4130.0,552.0,15100.0,38.09,2102420.0,35.15,549380.0,59.11,1014571.0,149.42,1133400.0,97.48,6675517.0,39.09,823000.0,76.07,380.0,128.0,62.0,447.0,100.0,4.545,36000.0,8.4,6700.0,92.7,280943.0,79.48,1017531.0,183.02,220631.0,273.89,1388296.0,342.01,2658200.0,52.01,9100.0,7.88,7016900.0,44.14,2441600.0,37.67,5232755.0,139.0,570500.0,130.59,340.0,84.8,510.0,238.5,54800.0,48.3,90000.0,13.42,1951490.0,157.78,1427500.0,314.58,1040428.0,204.48,1916262.0,24.32,1183800.0,48.34,1561826.0,48.97,20.0,3845.0,1130500.0,86.16,2301150.0,46.21,794800.0,163.07,1476005.0,35.7,249715.0,185.05,1723198.0,34.73,685000.0,158.58,223000.0,1.794,179994.0,75.35,803163.0,84.82,3091558.0,84.0,101100.0,66.94,640900.0,155.92,1036896.0,135.12,336400.0,448.67,1461340.0,29.53,609580.0,58.94,753715.0,64.55,233000.0,67.48,1309509.0,94.13,5650.0,95.0,1417233.0,48.64,2355552.0,81.74,322710.0,38.4,350000.0,0.6785,4.0,2460.0,3065400.0,174.74,2088500.0,98.52,1521975.0,124.05,4000.0,49.9,532474.0,141.3,5021.0,10.09,243.0,17100.0,1916500.0,64.38,689700.0,94.39,199035.0,27.11,1372618.0,108.4,125509.0,156.75,1129252.0,56.98,674400.0,74.5,42000.0,4.81,64.5598,2.39,283.95,62877610.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2571.65,34176859445.1,7.7234,2689.1,30.71,1760.15,2775.14,Monday,2.839999999999975,-0.11000000000001364,21.279999999999745,-10.360000000000127
2019-05-21,545523.0,32.99,1171760.0,163.0,1194266.0,50.38,9115.0,4550.0,600650.0,101.48,47700.0,4.07,1090354.0,86.47,3063113.0,44.6,486599.0,67.84,1231500.0,61.74,4022849.0,358.75,1292424.0,15.94,336974.0,81.22,137000.0,3.63,5492942.0,124.95,924110.0,995.8,178.0,2745.0,230196.0,69.12,1098100.0,164.24,3612418.0,8.93,6002400.0,16.49,249200.0,137.73,24703890.0,26.11,570000.0,227.01,2816800.0,54.83,3567339.0,138.89,733570.0,95.19,30.0,2100.0,614800.0,122.78,515219.0,83.34,3715500.0,65.33,2048087.0,79.92,1291400.0,73.95,3022952.0,32.51,1889528.0,167.99,209.0,69.35,188601.0,49.6,1182263.0,171.45,12134211.0,49.59,398065.0,48.68,566801.0,150.49,408700.0,272.33,320000.0,86.15,184100.0,211.98,2536433.0,169.6,160139.0,120.74,3556700.0,22.38,180000.0,153.23,740.0,520.0,38400.0,37.81,1724472.0,35.89,374563.0,60.12,889683.0,151.21,1367900.0,95.75,6483702.0,39.49,545300.0,77.48,340.0,128.0,167.0,441.5,3800.0,4.35,81000.0,8.49,7100.0,92.6,201730.0,80.58,1181367.0,187.77,253092.0,280.6,1097997.0,343.95,3471400.0,53.37,30200.0,7.55,5689400.0,44.25,2447400.0,38.07,4961965.0,139.88,611500.0,133.86,630.0,87.0,990.0,239.5,98100.0,48.0,1800.0,13.2,3152810.0,161.2,1385300.0,316.24,890014.0,204.64,1819606.0,24.49,1292700.0,49.68,1238252.0,48.63,6.0,3815.0,1265300.0,87.11,1801800.0,46.77,830900.0,166.01,2929841.0,36.61,222668.0,183.88,1133616.0,35.32,760800.0,161.51,168000.0,1.802,239031.0,76.05,868536.0,85.16,3480863.0,85.61,116318.0,67.44,536700.0,158.93,1030663.0,136.9,382500.0,458.5,2062286.0,30.715,1172510.0,59.9,1295292.0,66.66,221600.0,68.28,1756655.0,95.85,4010.0,95.0,1400481.0,49.42,2162609.0,82.97,705130.0,39.212,2580000.0,0.6645,4.0,2450.0,2519400.0,175.04,1762100.0,99.41,1126170.0,126.73,3220.0,49.4,606839.0,143.19,5735.0,10.09,245.0,17120.0,1866300.0,64.66,869100.0,94.56,164989.0,27.67,1338142.0,109.29,140465.0,158.61,928595.0,57.88,424000.0,75.77,70000.0,4.755,64.4888,2.39,286.51,46847085.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2616.53,56403537555.2,7.7456,2644.05,29.89,1698.08,2730.62,Tuesday,1.3799999999999955,0.6800000000000068,47.409999999999854,41.38000000000011
