volume_CLH_USA,close_CLH_USA,date,volume_BLDR_USA,close_BLDR_USA,volume_GGG_USA,close_GGG_USA,volume_RTX_USA,close_RTX_USA,volume_GWW_USA,close_GWW_USA,volume_LECO_USA,close_LECO_USA,volume_DE_USA,close_DE_USA,volume_ZVEZ_RU,close_ZVEZ_RU,volume_POOL_USA,close_POOL_USA,volume_IR_USA,close_IR_USA,volume_MAS_USA,close_MAS_USA,volume_WCN_USA,close_WCN_USA,volume_HON_USA,close_HON_USA,volume_ODFL_USA,close_ODFL_USA,volume_IEX_USA,close_IEX_USA,volume_MMM_USA,close_MMM_USA,volume_JBHT_USA,close_JBHT_USA,volume_VRSK_USA,close_VRSK_USA,volume_VRT_USA,close_VRT_USA,volume_ROLO_RU,close_ROLO_RU,volume_UGLD_RU,close_UGLD_RU,volume_CPRT_USA,close_CPRT_USA,volume_PNR_USA,close_PNR_USA,volume_HWM_USA,close_HWM_USA,volume_RSG_USA,close_RSG_USA,volume_CHMF_RU,close_CHMF_RU,volume_ALLE_USA,close_ALLE_USA,volume_CARR_USA,close_CARR_USA,volume_ITT_USA,close_ITT_USA,volume_AMEZ_RU,close_AMEZ_RU,volume_BAH_USA,close_BAH_USA,volume_CMI_USA,close_CMI_USA,volume_XYL_USA,close_XYL_USA,volume_KAZTP_RU,close_KAZTP_RU,volume_AKRN_RU,close_AKRN_RU,volume_NKNCP_RU,close_NKNCP_RU,volume_TT_USA,close_TT_USA,volume_SYM_USA,close_SYM_USA,volume_VSMO_RU,close_VSMO_RU,volume_JCI_USA,close_JCI_USA,volume_IRKT_RU,close_IRKT_RU,volume_EXPD_USA,close_EXPD_USA,volume_NKHP_RU,close_NKHP_RU,volume_ROK_USA,close_ROK_USA,volume_CNM_USA,close_CNM_USA,volume_SNA_USA,close_SNA_USA,volume_KMEZ_RU,close_KMEZ_RU,volume_OTIS_USA,close_OTIS_USA,volume_AME_USA,close_AME_USA,volume_SWK_USA,close_SWK_USA,volume_SGZH_RU,close_SGZH_RU,volume_TREX_USA,close_TREX_USA,volume_CTAS_USA,close_CTAS_USA,volume_KZOSP_RU,close_KZOSP_RU,volume_NSC_USA,close_NSC_USA,volume_KZOS_RU,close_KZOS_RU,volume_CAT_USA,close_CAT_USA,volume_PAYX_USA,close_PAYX_USA,volume_WM_USA,close_WM_USA,volume_ITW_USA,close_ITW_USA,volume_RRX_USA,close_RRX_USA,volume_KRKOP_RU,close_KRKOP_RU,volume_VLHZ_RU,close_VLHZ_RU,volume_NLMK_RU,close_NLMK_RU,volume_PWR_USA,close_PWR_USA,volume_OMZZP_RU,close_OMZZP_RU,volume_BLNG_RU,close_BLNG_RU,volume_NFAZ_RU,close_NFAZ_RU,volume_UNKL_RU,close_UNKL_RU,volume_GFL_USA,close_GFL_USA,volume_WAB_USA,close_WAB_USA,volume_LII_USA,close_LII_USA,volume_MAGN_RU,close_MAGN_RU,volume_UAL_USA,close_UAL_USA,volume_GPN_USA,close_GPN_USA,volume_TUZA_RU,close_TUZA_RU,volume_UHAL_USA,close_UHAL_USA,volume_GD_USA,close_GD_USA,volume_LMT_USA,close_LMT_USA,volume_UNAC_RU,close_UNAC_RU,volume_EMR_USA,close_EMR_USA,volume_AER_USA,close_AER_USA,volume_SAIA_USA,close_SAIA_USA,volume_TDG_USA,close_TDG_USA,volume_TRU_USA,close_TRU_USA,volume_AXON_USA,close_AXON_USA,volume_BA_USA,close_BA_USA,volume_UNP_USA,close_UNP_USA,volume_BLD_USA,close_BLD_USA,volume_HUBB_USA,close_HUBB_USA,volume_DOV_USA,close_DOV_USA,volume_ACM_USA,close_ACM_USA,volume_AOS_USA,close_AOS_USA,volume_CHMK_RU,close_CHMK_RU,volume_LHX_USA,close_LHX_USA,volume_LUV_USA,close_LUV_USA,volume_FAST_USA,close_FAST_USA,volume_OC_USA,close_OC_USA,volume_TXT_USA,close_TXT_USA,volume_FDX_USA,close_FDX_USA,volume_VLTO_USA,close_VLTO_USA,volume_FERG_USA,close_FERG_USA,volume_GE_USA,close_GE_USA,volume_CSX_USA,close_CSX_USA,volume_EFX_USA,close_EFX_USA,volume_XPO_USA,close_XPO_USA,volume_UPS_USA,close_UPS_USA,volume_WMS_USA,close_WMS_USA,volume_URI_USA,close_URI_USA,volume_NKSH_RU,close_NKSH_RU,volume_FIX_USA,close_FIX_USA,volume_NDSN_USA,close_NDSN_USA,volume_CNHI_USA,close_CNHI_USA,volume_DAL_USA,close_DAL_USA,volume_NOC_USA,close_NOC_USA,volume_TTEK_USA,close_TTEK_USA,volume_TRMK_RU,close_TRMK_RU,volume_ETN_USA,close_ETN_USA,volume_HII_USA,close_HII_USA,volume_HEI-A_USA,close_HEI-A_USA,volume_LVHK_RU,close_LVHK_RU,volume_DZRDP_RU,close_DZRDP_RU,volume_J_USA,close_J_USA,volume_NVT_USA,close_NVT_USA,volume_WSO_USA,close_WSO_USA,volume_PCAR_USA,close_PCAR_USA,volume_ADP_USA,close_ADP_USA,volume_EME_USA,close_EME_USA,volume_CSL_USA,close_CSL_USA,volume_UWGN_RU,close_UWGN_RU,volume_IGSTP_RU,close_IGSTP_RU,volume_PRFN_RU,close_PRFN_RU,volume_PH_USA,close_PH_USA,usdrub,effr,open_S&P500,high_S&P500,low_S&P500,close_S&P500,volume_S&P500,"Debt of the non-financial sector and households, total","Non-financial sector, total","Internal borrowings, non-financial sector",Credits,Debt securities in the residents portfolio,"External borrowings, non-financial sector",Loans and borrowings received from non-residents,"Debt securities in the portfolio of non-residents, including promissory notes","Households and NPOs, total","Internal borrowings, households","External borrowings, households",real_gdp_usa,m0_ru,m1_ru,m2_ru,broad_money_supply_ru,Cash national currency,Foreign currency in cash,Deposits,Cash on brokerage accounts,Debt securities,Quoted shares and units and shares of investment funds,Loans from credit institutions,daily_gdp,daily_gdp_no_season,Open_IMOEX,High_IMOEX,Low_IMOEX,Close_IMOEX,Volume_IMOEX,Interbank credit market rates,gold_rates,silver_rates,platinum_rates,palladium_rates
12290.0,212.52,2024-05-08,1121193.0,162.27,52589.0,83.0,418053.0,103.33,26284.0,951.94,20123.0,228.9225,131333.0,405.58,,,31514.0,367.66,295320.0,89.72,190602.0,70.38,29810.0,165.48,246449.0,196.97,206818.0,184.16,26510.0,221.55,526856.0,95.07,48919.0,167.94,119123.0,245.0,1256639.0,97.0,,,,,299655.0,55.63,129504.0,83.45,652849.0,81.08,156783.0,188.6825,,,33940.0,123.69,249494.0,64.4,41318.0,135.09,,,136688.0,150.955,60743.0,287.73,79172.0,140.86,,,,,,,126255.0,328.695,441425.0,48.01,,,578924.0,64.5,,,222048.0,116.19,,,332111.0,268.34,132504.0,59.87,19695.0,275.39,,,243782.0,94.215,88404.0,169.615,148459.0,85.965,,,59312.0,92.2,35433.0,692.01,,,127076.0,232.67,,,534107.0,343.14,104342.0,120.68,140868.0,211.07,65003.0,246.87,39797.0,159.51,,,,,,,140194.0,266.12,,,,,,,,,61504.0,33.42,122452.0,165.26,17473.0,475.3699,,,969410.0,53.155,427932.0,110.05,,,2698.0,67.61,118418.0,293.0,104665.0,465.57,,,1705100.0,110.43,636517.0,89.125,50291.0,410.11,42305.0,1318.23,103526.0,78.005,98836.0,316.25,872713.0,177.265,287981.0,244.65,55757.0,400.435,47274.0,397.53,72198.0,183.25,74006.0,93.185,38729.0,85.3,,,70944.0,215.53,1008731.0,27.205,565917.0,66.68,51748.0,174.8971,109541.0,87.5099,251454.0,256.46,138097.0,96.67,93339.0,219.37,983344.0,169.23,1184184.0,33.99,52869.0,236.56,181990.0,112.1,336150.0,146.145,29509.0,168.49,67048.0,665.02,,,71359.0,342.31,16758.0,270.05,1233923.0,11.79,935314.0,52.475,85380.0,472.28,19980.0,213.0,,,209077.0,332.64,25577.0,248.365,39898.0,166.23,,,,,173348.0,137.91,349187.0,79.3388,43482.0,469.875,574055.0,106.415,156129.0,241.8799,49458.0,375.89,39961.0,407.2399,,,,,,,38493.0,555.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402689.0,213.43,2024-05-07,7861058.0,162.62,541403.0,83.49,2946500.0,103.2,194332.0,945.89,389561.0,228.76,942025.0,405.57,129000.0,12.75,309607.0,372.68,2983271.0,89.85,1667635.0,70.68,1501818.0,165.5,1951593.0,196.85,1724573.0,184.79,454052.0,221.75,3904974.0,95.54,804214.0,168.11,1094440.0,247.0,5751831.0,94.91,45946000.0,1.2172,415549000.0,0.9399,3070481.0,55.93,582125.0,83.02,3130871.0,79.8,1061970.0,188.56,382484.0,1919.2,612421.0,124.37,4655949.0,64.26,730489.0,134.63,107400.0,67.36,577684.0,151.4,684875.0,286.91,1273273.0,140.03,2630.0,682.0,756.0,16800.0,155700.0,79.64,796185.0,325.89,3982470.0,46.5,713.0,39760.0,3993458.0,64.46,2679100.0,72.4,1325439.0,114.96,34250.0,1088.0,1986067.0,272.04,1294692.0,59.63,224936.0,276.86,4364.0,1654.0,1674324.0,93.89,1007794.0,169.58,970268.0,87.29,43832600.0,3.726,1048024.0,92.51,397607.0,692.78,304000.0,27.85,1276731.0,232.32,296520.0,117.5,1943358.0,345.0,1070109.0,121.79,730320.0,210.5,706973.0,247.14,998910.0,157.39,60900.0,15.58,3350.0,279.6,6930060.0,245.96,1104822.0,266.88,1437.0,21640.0,1100000.0,29.17,4290.0,529.0,305.0,7850.0,1362749.0,33.45,1149713.0,164.59,247879.0,471.2,16575950.0,54.69,6161496.0,52.69,2213391.0,110.85,18350.0,336.0,66013.0,68.25,715657.0,293.37,673247.0,466.68,174417000.0,1.1375,5348333.0,107.43,1320246.0,87.44,506026.0,406.46,438236.0,1310.4,892305.0,78.59,1010208.0,312.73,5097451.0,176.71,1570193.0,242.38,634318.0,396.6,457423.0,393.06,647958.0,181.83,1900299.0,93.14,559291.0,85.22,293.0,8640.0,922850.0,215.91,7798159.0,27.0,4484521.0,66.41,483473.0,175.05,923159.0,87.49,1348894.0,259.47,1240873.0,97.27,927228.0,218.97,4781831.0,168.78,9546294.0,33.96,901490.0,236.74,1750937.0,110.33,3384264.0,147.09,392329.0,168.13,437465.0,674.27,44900.0,77.55,633398.0,343.63,222569.0,272.06,7280872.0,11.9,6271128.0,52.2,734316.0,473.75,432779.0,212.88,793460.0,222.6,1669827.0,327.43,450478.0,248.57,374974.0,166.92,428900.0,47.8,200.0,3940.0,1316780.0,141.64,972577.0,77.61,238390.0,468.27,2287058.0,106.6,1185650.0,245.12,474628.0,375.39,369549.0,405.55,,,171.0,8500.0,696800.0,6.292,283848.0,550.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407596.0,212.54,2024-05-06,1737745.0,200.88,593282.0,82.85,3408663.0,101.91,185145.0,940.04,198203.0,227.25,1042754.0,401.84,168000.0,12.67,340312.0,370.77,4549425.0,88.48,979542.0,70.23,1429343.0,166.61,2257722.0,195.0,2069445.0,180.18,343022.0,222.15,4329454.0,96.59,596241.0,166.55,892941.0,241.86,5701256.0,97.26,61401000.0,1.2258,845181000.0,0.9382,3209620.0,55.74,1086679.0,81.88,3253283.0,80.18,1185060.0,186.71,657042.0,1898.0,374162.0,124.88,4583895.0,64.06,602663.0,131.43,460100.0,67.1,1525404.0,152.88,726046.0,283.59,953511.0,139.2,5030.0,677.5,913.0,16800.0,121460.0,79.96,707048.0,325.74,2570951.0,41.94,3159.0,39560.0,7291958.0,63.38,1468300.0,68.75,2205490.0,115.64,51210.0,1080.0,996121.0,277.39,1300615.0,59.51,173257.0,274.59,2795.0,1704.0,1319642.0,93.09,1468645.0,168.05,2757337.0,87.01,51826300.0,3.705,531398.0,93.37,450112.0,685.7,299890.0,27.82,1605630.0,230.47,172170.0,115.6,1653860.0,342.1,837898.0,120.63,1592832.0,210.56,758670.0,245.19,607335.0,168.85,24900.0,15.64,3040.0,282.0,4781610.0,239.98,1382064.0,269.5,158.0,21340.0,956800.0,28.78,2540.0,535.0,383.0,7890.0,1143598.0,32.86,1410488.0,163.02,186455.0,470.12,15893330.0,54.85,8713619.0,53.97,2163554.0,111.09,51900.0,342.0,99670.0,67.9,870254.0,291.38,796391.0,462.78,100987000.0,1.146,7467969.0,106.24,886861.0,88.29,533208.0,393.26,330478.0,1301.63,1550204.0,79.74,773695.0,327.64,11913389.0,178.35,1527724.0,239.21,515034.0,417.57,463387.0,388.0,642623.0,181.73,981553.0,96.29,567937.0,85.15,592.0,8600.0,801161.0,214.75,10802866.0,27.42,5403762.0,66.74,465986.0,177.26,972917.0,86.9,929625.0,260.29,632566.0,96.99,703519.0,218.66,4831567.0,167.97,8992945.0,33.68,792239.0,231.34,1933281.0,110.73,2073763.0,146.67,269775.0,169.49,348375.0,683.34,36400.0,75.25,508176.0,335.54,207240.0,270.65,7401335.0,11.58,8541185.0,52.93,862320.0,468.86,329208.0,212.12,834560.0,222.32,1297017.0,327.24,388474.0,246.59,656837.0,169.15,955400.0,50.65,173.0,3930.0,1085793.0,149.08,2542828.0,76.4,330911.0,472.35,2779592.0,105.15,1108750.0,242.74,437551.0,371.97,313929.0,405.47,,,522.0,8280.0,937600.0,6.31,674698.0,550.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441.7,3444.11,3418.47,3436.05,68474003787.1,,,,,
330570.0,207.35,2024-05-03,1809086.0,195.81,753550.0,82.12,13324869.0,101.4,129810.0,931.94,199190.0,222.93,1626960.0,400.96,108000.0,12.67,430034.0,364.65,6849021.0,86.72,1392157.0,69.56,722254.0,164.18,2251381.0,195.81,1640295.0,185.06,405389.0,220.42,4818713.0,97.15,745240.0,165.56,1127556.0,237.33,4749009.0,93.01,45722000.0,1.2158,543569000.0,0.909,5285026.0,55.2,1639365.0,79.61,6147936.0,78.89,1219295.0,185.51,731463.0,1915.4,603785.0,122.88,3622875.0,62.09,540258.0,128.31,177000.0,68.56,797047.0,147.25,1058929.0,280.74,1418175.0,137.21,3560.0,675.5,2192.0,16828.0,85600.0,79.42,1074535.0,319.29,889112.0,41.13,3193.0,39800.0,7096178.0,62.38,2274500.0,69.4,1541377.0,114.96,106510.0,1111.5,996030.0,274.05,929310.0,58.52,262537.0,271.03,1402.0,1720.0,1788702.0,92.12,2065100.0,166.56,3145797.0,85.8,65743000.0,3.73,623783.0,92.01,420715.0,674.04,362810.0,28.05,1072692.0,235.55,98010.0,116.6,1977087.0,336.75,1540545.0,120.1,2237956.0,207.88,929954.0,243.92,302756.0,165.08,4700.0,15.6,4000.0,280.4,4042660.0,242.16,970817.0,256.33,319.0,22000.0,1156900.0,29.035,6660.0,525.0,2823.0,7850.0,1825196.0,32.78,819696.0,162.21,235006.0,458.73,11512330.0,55.64,7315511.0,51.65,3191218.0,111.37,40900.0,343.0,55612.0,66.85,974321.0,288.14,910781.0,461.91,54125000.0,1.1725,5925874.0,106.54,1137735.0,87.6,631703.0,400.08,238023.0,1293.8,1591869.0,77.07,279175.0,318.55,5416263.0,179.79,2174714.0,240.36,793120.0,402.52,433697.0,379.89,1273495.0,178.99,654285.0,94.72,558240.0,84.31,371.0,8605.0,790904.0,212.24,10950392.0,26.15,2592954.0,68.43,680615.0,174.81,1388861.0,85.59,1085243.0,260.65,940032.0,95.89,836882.0,217.17,3968626.0,164.11,6618097.0,33.85,730987.0,227.05,4012750.0,112.56,2039256.0,146.43,347171.0,164.89,343283.0,666.66,28500.0,75.05,363883.0,315.03,171161.0,265.61,9092978.0,11.48,9165946.0,51.55,1443462.0,469.09,402949.0,207.75,853610.0,221.42,1769790.0,320.5,531007.0,246.23,397766.0,168.89,34100.0,45.25,152.0,3860.0,668452.0,148.1,3015107.0,75.89,288780.0,464.55,3899161.0,104.79,1491532.0,241.89,330998.0,363.77,202235.0,398.47,,,161.0,8340.0,877300.0,6.326,970079.0,536.18,91.3534,,511.16,512.55,508.56,511.29,72756709.0,,,,,,,,,,,,,,,,,,,,,,,,,,3443.49,3450.43,3424.63,3441.77,49713350092.54,15.2913,6020.42,66.73,2561.13,2746.17
485001.0,205.55,2024-05-02,803603.0,188.74,699078.0,80.91,6084415.0,101.89,201419.0,923.9,237884.0,222.56,1790112.0,395.96,342000.0,12.8,368811.0,360.11,4134498.0,92.85,1797041.0,68.98,798257.0,163.36,3418699.0,193.64,1452360.0,183.4,417685.0,220.63,6317061.0,96.81,846092.0,164.57,1544778.0,233.76,6046460.0,92.17,69095000.0,1.2208,359067000.0,0.9275,3311202.0,54.4,1860257.0,78.85,8863941.0,77.1,2025722.0,186.44,813551.0,1904.2,503144.0,122.26,3608512.0,60.94,1150479.0,124.49,145200.0,68.56,698705.0,146.7,1541658.0,280.29,2784916.0,135.99,5150.0,674.5,1959.0,16830.0,213780.0,79.6,1153185.0,316.79,940538.0,39.98,4942.0,40100.0,7559399.0,60.75,3996800.0,70.4,1681157.0,113.91,115350.0,1087.0,820991.0,270.04,1289094.0,57.87,339520.0,266.87,1471.0,1730.0,1958095.0,91.77,2896067.0,163.34,7178565.0,84.99,39475900.0,3.786,418120.0,90.07,389826.0,662.29,1152650.0,28.3,1643133.0,233.8,153930.0,116.9,2492004.0,335.44,1478927.0,118.45,1497314.0,207.16,1325869.0,242.04,421101.0,162.54,45800.0,15.64,4360.0,278.8,7135030.0,242.0,1442824.0,255.0,1010.0,21760.0,1584600.0,29.04,16350.0,531.0,151.0,7780.0,2857968.0,33.44,961930.0,161.88,305102.0,455.79,20131410.0,55.37,7455861.0,51.68,3993511.0,110.54,72360.0,344.5,34461.0,65.36,1134891.0,287.36,1011394.0,463.2,68465000.0,1.175,3587746.0,106.41,2109024.0,86.82,638786.0,405.95,196565.0,1271.78,1332952.0,74.69,456870.0,316.75,10223730.0,178.85,2440891.0,237.69,266403.0,408.88,645589.0,372.94,922393.0,177.55,486329.0,94.23,734365.0,83.55,551.0,8580.0,946194.0,211.34,14758918.0,26.41,3080549.0,68.09,873318.0,173.14,1044653.0,85.37,1311629.0,262.03,1265870.0,93.85,1026380.0,213.29,5030408.0,162.64,9457548.0,33.57,535142.0,224.5,2594935.0,108.92,2039028.0,147.22,352988.0,161.94,366808.0,664.57,26900.0,76.0,284452.0,307.71,213229.0,262.8,17952720.0,11.68,8196132.0,51.03,1372953.0,475.0,551743.0,204.26,1343620.0,222.5,3010093.0,315.27,1496977.0,245.19,422790.0,168.01,28200.0,45.45,821.0,3880.0,423633.0,144.93,2721046.0,71.9,236401.0,456.08,3094895.0,106.46,1781298.0,242.03,398525.0,356.29,369217.0,395.07,,,160.0,8460.0,4633600.0,6.416,1732926.0,530.68,,,504.15,505.89,499.55,505.03,62550179.0,,,,,,,,,,,,,,,,,,,,,,,,,,3470.87,3477.42,3439.58,3442.83,56777352917.19,15.9857,,,,
805684.0,202.36,2024-05-01,1418863.0,184.39,1493572.0,80.32,9982561.0,101.22,245585.0,920.3,403850.0,219.33,2018089.0,387.5,,,397536.0,359.5,3435321.0,93.0,1561367.0,68.58,1225505.0,162.06,5084843.0,195.3,2267852.0,182.49,285149.0,221.38,11064300.0,98.44,920438.0,163.52,1824538.0,232.81,10960567.0,88.52,,,,,4368332.0,54.44,919811.0,79.07,4582033.0,66.78,3286470.0,186.0,,,691442.0,121.06,4240466.0,61.12,723226.0,129.28,,,795513.0,147.33,1247511.0,283.87,1773974.0,130.96,,,,,,,1378698.0,314.98,699850.0,38.42,,,14984806.0,60.47,,,1366246.0,111.99,,,854987.0,269.75,1561853.0,57.04,358756.0,267.74,,,1937360.0,91.43,1267970.0,173.98,2941077.0,91.9,,,747867.0,89.14,308707.0,663.59,,,1618504.0,230.58,,,3520821.0,331.07,1470964.0,119.41,1366425.0,206.76,1304318.0,242.27,412808.0,160.21,,,,,,,1184277.0,256.01,,,,,,,,,1394220.0,31.86,1017427.0,160.54,600345.0,455.15,,,9732295.0,50.67,9060685.0,109.06,,,119486.0,64.24,890864.0,286.53,995050.0,461.73,,,3875204.0,106.45,2757819.0,85.52,528656.0,396.0,158892.0,1249.32,1896099.0,74.61,693734.0,311.57,6206091.0,171.46,1651734.0,234.96,230135.0,408.04,907625.0,373.3,2151176.0,177.85,422412.0,92.91,973934.0,82.79,,,910010.0,211.75,12616061.0,25.67,3335429.0,68.18,616728.0,168.08,979390.0,84.77,901041.0,260.73,1091863.0,94.38,777135.0,211.43,4776317.0,159.7,12227703.0,33.2,975598.0,220.67,2484473.0,106.38,2842906.0,145.92,678270.0,158.51,585950.0,653.76,,,301803.0,301.94,260268.0,260.95,10981618.0,11.33,10372445.0,50.02,1157284.0,486.37,390064.0,192.49,,,3417058.0,312.03,583071.0,277.06,266233.0,166.06,,,,,496417.0,143.19,1704807.0,71.07,374990.0,450.71,4020928.0,106.34,2782446.0,247.33,393075.0,355.24,450431.0,385.18,,,,,,,903773.0,542.96,,,501.38,508.19,499.865,500.35,80242839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329596.0,189.45,2024-04-30,987147.0,182.82,789210.0,80.2,5421771.0,101.52,548774.0,921.35,426525.0,219.53,1016677.0,391.41,86000.0,12.85,453294.0,362.53,3619472.0,93.32,2154101.0,68.45,1056487.0,162.09,3128075.0,192.73,1822693.0,181.71,423466.0,220.46,16731854.0,96.51,1200816.0,162.57,1455682.0,217.96,11015254.0,93.0,26772000.0,1.2372,202558000.0,0.95,3761541.0,54.31,1826284.0,79.09,4954846.0,66.75,2047935.0,191.7,495177.0,1927.6,665160.0,121.56,8036027.0,61.49,401367.0,129.34,91000.0,69.22,707421.0,147.67,1212242.0,282.49,1397841.0,130.7,1150.0,679.0,394.0,16800.0,56020.0,79.82,2419736.0,317.34,909605.0,38.57,2297.0,39680.0,5314781.0,65.07,1937600.0,71.25,2176286.0,111.31,52350.0,1070.0,649743.0,270.96,1437680.0,56.47,325764.0,267.96,979.0,1756.0,1997861.0,91.2,1138334.0,174.66,2636286.0,91.4,37626100.0,3.84,430853.0,88.55,418550.0,658.34,56810.0,27.87,3569814.0,230.32,67140.0,117.5,4201677.0,334.57,1687596.0,118.81,2244331.0,208.02,2423658.0,244.11,419689.0,161.37,6700.0,15.72,2330.0,282.4,5983280.0,241.74,1066683.0,258.56,731.0,24000.0,655800.0,29.25,3670.0,532.0,164.0,7770.0,905991.0,31.9,1558076.0,161.08,270084.0,463.42,7579700.0,54.97,7313209.0,51.46,2621578.0,122.77,65800.0,341.5,253315.0,63.23,1423602.0,287.09,711757.0,464.93,123191000.0,1.186,3963036.0,107.78,2240028.0,84.49,864111.0,396.83,238240.0,1248.03,1997713.0,73.0,596201.0,313.66,8248754.0,167.84,1737008.0,237.16,232265.0,404.67,1651005.0,370.52,1959422.0,179.3,538417.0,92.36,1545546.0,82.84,221.0,8770.0,1262040.0,214.05,13924431.0,25.94,3076824.0,67.94,445220.0,168.21,1458793.0,84.59,853888.0,261.78,1287858.0,93.68,1332817.0,209.9,6723601.0,161.82,17483872.0,33.22,793076.0,220.19,2482602.0,107.46,2402852.0,147.48,373231.0,157.0,1081619.0,667.99,22600.0,75.5,406001.0,309.41,249163.0,258.19,9929873.0,11.4,11063538.0,50.07,908975.0,485.03,446493.0,194.72,950520.0,226.14,5279738.0,318.26,356963.0,276.93,298272.0,165.85,11500.0,45.05,102.0,3900.0,458876.0,143.53,2227374.0,72.07,278200.0,447.72,7380165.0,106.11,1945077.0,241.89,494741.0,357.17,590999.0,388.25,,,1158.0,8410.0,433300.0,6.36,625426.0,544.91,,5.33,508.56,509.56,501.98,501.98,77483566.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3481.29,3486.3,3464.86,3469.83,25464035843.12,,,,,
261177.0,193.13,2024-04-29,901371.0,187.46,651567.0,82.0,4470389.0,102.44,304635.0,934.5,414008.0,225.13,847191.0,400.96,121000.0,12.83,379598.0,369.61,2663212.0,93.39,2201779.0,70.07,947802.0,164.65,2593584.0,193.77,2372632.0,184.24,456856.0,223.88,4957288.0,92.16,1034529.0,162.16,911706.0,221.85,14543688.0,94.8,23965000.0,1.2422,224579000.0,0.9646,3324229.0,55.71,1416920.0,80.55,4336497.0,67.11,1181282.0,193.41,878412.0,1931.0,705651.0,124.81,9087474.0,62.71,386617.0,132.58,418000.0,69.54,567100.0,147.58,503394.0,293.65,1277846.0,132.59,2960.0,677.5,1391.0,16950.0,148140.0,79.8,1920759.0,300.86,1051934.0,40.26,2199.0,39660.0,5015570.0,65.31,5950200.0,72.6,1489640.0,113.79,15480.0,1046.0,536259.0,279.97,969792.0,57.4,267842.0,272.25,1669.0,1730.0,1769118.0,93.37,701507.0,177.69,1145721.0,90.96,32538000.0,3.829,446791.0,90.24,269450.0,665.83,105600.0,28.0,1385051.0,241.44,63980.0,118.5,2213594.0,349.8,1925934.0,120.81,2048491.0,212.15,1636118.0,249.24,358849.0,166.27,73500.0,15.82,2730.0,280.0,5461410.0,239.12,884687.0,262.34,279.0,21860.0,1863900.0,29.64,8980.0,535.5,89.0,7860.0,1023383.0,32.61,1633696.0,163.23,318998.0,477.31,13129240.0,55.155,5509088.0,52.97,3096180.0,124.68,353160.0,339.5,80615.0,64.9,1293661.0,287.79,951555.0,467.55,123267000.0,1.2025,2354323.0,109.76,1646307.0,86.74,1106300.0,416.1,124301.0,1258.72,1461836.0,75.91,340642.0,313.3,7805459.0,173.49,1730440.0,240.95,206883.0,414.14,540747.0,407.19,969475.0,180.04,536478.0,93.98,1479331.0,84.31,469.0,8820.0,1367804.0,217.06,15839370.0,26.84,2823209.0,68.48,901671.0,171.68,1675105.0,86.4,787712.0,265.86,1869188.0,94.89,697342.0,215.16,5382858.0,164.49,11084566.0,33.95,600048.0,225.52,1726830.0,110.72,2654696.0,148.55,285432.0,162.82,604936.0,712.69,97800.0,76.0,448743.0,310.69,135909.0,262.49,11199546.0,11.73,9929057.0,50.45,753660.0,486.22,352126.0,193.2,1957390.0,226.58,3155244.0,326.51,318150.0,278.55,253685.0,167.0,50800.0,44.7,106.0,3900.0,596528.0,145.85,1005010.0,75.28,219700.0,447.85,3813787.0,113.64,1153482.0,243.95,715707.0,363.65,454241.0,397.0,,,92.0,8500.0,788500.0,6.344,535605.0,554.44,,5.33,510.09,510.75,507.25,510.06,46415449.0,,,,,,,,,,,,,16622.3,49338.0,99595.8,114105.6,,,,,,,,,,3468.92,3480.47,3467.25,3478.08,31730535756.28,,,,,
