date,volume_ACGL_USA,close_ACGL_USA,volume_AFG_USA,close_AFG_USA,volume_AFL_USA,close_AFL_USA,volume_AIG_USA,close_AIG_USA,volume_AIZ_USA,close_AIZ_USA,volume_AJG_USA,close_AJG_USA,volume_ALLY_USA,close_ALLY_USA,volume_ALL_USA,close_ALL_USA,volume_AMP_USA,close_AMP_USA,volume_AON_USA,close_AON_USA,volume_APO_USA,close_APO_USA,volume_ARCC_USA,close_ARCC_USA,volume_ARES_USA,close_ARES_USA,volume_ARSA_RU,close_ARSA_RU,volume_AVAN_RU,close_AVAN_RU,volume_AXP_USA,close_AXP_USA,volume_BAC_USA,close_BAC_USA,volume_BAP_USA,close_BAP_USA,volume_BEN_USA,close_BEN_USA,volume_BK_USA,close_BK_USA,volume_BLK_USA,close_BLK_USA,volume_BRK-B_USA,close_BRK-B_USA,volume_BRO_USA,close_BRO_USA,volume_BSPB_RU,close_BSPB_RU,volume_BX_USA,close_BX_USA,volume_CBOE_USA,close_CBOE_USA,volume_CBOM_RU,close_CBOM_RU,volume_CB_USA,close_CB_USA,volume_CFG_USA,close_CFG_USA,volume_CG_USA,close_CG_USA,volume_CINF_USA,close_CINF_USA,volume_CME_USA,close_CME_USA,volume_CNA_USA,close_CNA_USA,volume_COF_USA,close_COF_USA,volume_C_USA,close_C_USA,volume_DFS_USA,close_DFS_USA,volume_EG_USA,close_EG_USA,volume_EQH_USA,close_EQH_USA,volume_ERIE_USA,close_ERIE_USA,volume_EWBC_USA,close_EWBC_USA,volume_FCNCA_USA,close_FCNCA_USA,volume_FDS_USA,close_FDS_USA,volume_FITB_USA,close_FITB_USA,volume_FNF_USA,close_FNF_USA,volume_GL_USA,close_GL_USA,volume_GS_USA,close_GS_USA,volume_HBAN_USA,close_HBAN_USA,volume_HIG_USA,close_HIG_USA,volume_IBKR_USA,close_IBKR_USA,volume_ICE_USA,close_ICE_USA,volume_JEF_USA,close_JEF_USA,volume_JPM_USA,close_JPM_USA,volume_KEY_USA,close_KEY_USA,volume_KKR_USA,close_KKR_USA,volume_KNSL_USA,close_KNSL_USA,volume_KUZB_RU,close_KUZB_RU,volume_LPLA_USA,close_LPLA_USA,volume_LSRG_RU,close_LSRG_RU,volume_L_USA,close_L_USA,volume_MA_USA,close_MA_USA,volume_MCO_USA,close_MCO_USA,volume_MET_USA,close_MET_USA,volume_MKL_USA,close_MKL_USA,volume_MMC_USA,close_MMC_USA,volume_MOEX_RU,close_MOEX_RU,volume_MORN_USA,close_MORN_USA,volume_MSCI_USA,close_MSCI_USA,volume_MS_USA,close_MS_USA,volume_MTB_USA,close_MTB_USA,volume_NDAQ_USA,close_NDAQ_USA,volume_NTRS_USA,close_NTRS_USA,volume_PFG_USA,close_PFG_USA,volume_PGR_USA,close_PGR_USA,volume_PNC_USA,close_PNC_USA,volume_PRMB_RU,close_PRMB_RU,volume_PRU_USA,close_PRU_USA,volume_PYPL_USA,close_PYPL_USA,volume_QIWI_RU,close_QIWI_RU,volume_RDRB_RU,volume_RF_USA,close_RF_USA,volume_RGA_USA,close_RGA_USA,volume_RGSS_RU,close_RGSS_RU,volume_RJF_USA,close_RJF_USA,volume_RNR_USA,close_RNR_USA,volume_ROSB_RU,close_ROSB_RU,volume_RY_USA,close_RY_USA,volume_SBER_RU,close_SBER_RU,volume_SCHW_USA,close_SCHW_USA,volume_SEIC_USA,close_SEIC_USA,volume_SFIN_RU,close_SFIN_RU,volume_SPGI_USA,close_SPGI_USA,volume_STT_USA,close_STT_USA,volume_SYF_USA,close_SYF_USA,volume_TD_USA,close_TD_USA,volume_TFC_USA,close_TFC_USA,volume_TROW_USA,close_TROW_USA,volume_TRV_USA,close_TRV_USA,volume_TW_USA,close_TW_USA,volume_UNM_USA,close_UNM_USA,volume_USBN_RU,close_USBN_RU,volume_USB_USA,close_USB_USA,volume_VTBR_RU,close_VTBR_RU,volume_V_USA,close_V_USA,volume_WFC_USA,close_WFC_USA,volume_WRB_USA,close_WRB_USA,volume_WTCM_RU,close_WTCM_RU,volume_WTW_USA,close_WTW_USA,usdrub,effr,close_S&P500,volume_S&P500,"Debt of the non-financial sector and households, total","Non-financial sector, total","Internal borrowings, non-financial sector",Credits,Debt securities in the residents portfolio,"External borrowings, non-financial sector",Loans and borrowings received from non-residents,"Debt securities in the portfolio of non-residents, including promissory notes","Households and NPOs, total","Internal borrowings, households","External borrowings, households",real_gdp_usa,m0_ru,m1_ru,m2_ru,broad_money_supply_ru,Cash national currency,Foreign currency in cash,Deposits,Cash on brokerage accounts,Debt securities,Quoted shares and units and shares of investment funds,Loans from credit institutions,daily_gdp,daily_gdp_no_season,IMOEX_close,IMOEX_volume,Interbank credit market rates,gold_rates,silver_rates,platinum_rates,palladium_rates,day_of_week,S&P500_gap_hl,S&P500_gap_co,IMOEX_gap_hl,IMOEX_gap_co
2019-05-09,799200.0,33.42,208900.0,101.9,3091500.0,50.49,6068240.0,50.83,604500.0,95.62,869485.0,82.22,2682303.0,29.39,2007672.0,94.39,761514.0,142.83,639864.0,176.51,894000.0,32.46,1379970.0,17.69,926533.0,25.43,0.0,0.010082249590958844,0.0,0.0,3219563.0,117.26,44173468.0,29.71,204520.0,225.23,2975261.0,33.73,3113576.0,47.78,435546.0,464.22,4251464.0,208.56,2026009.0,31.67,0.0,0.0,3296601.0,39.49,999923.0,103.6,0.0,0.0,1112499.0,142.65,4440337.0,35.82,593700.0,20.76,555839.0,95.09,1563600.0,180.01,293500.0,45.55,2240800.0,90.2,16994172.0,67.63,1850100.0,79.0,342824.0,245.66,3313800.0,22.04,121713.0,196.76,748222.0,50.17,59321.0,448.5,164900.0,278.42,5357370.0,27.83,558908.0,37.48,338926.0,87.14,2333539.0,201.63,8824080.0,13.58,1625914.0,52.51,327789.0,55.97,1915184.0,80.8,1911406.0,17.55,12205866.0,112.52,10169100.0,17.29,3071000.0,23.92,60600.0,80.77,134023249.96934879,0.0,1244100.0,81.99,0.0,0.0,1113500.0,50.53,3891243.0,245.31,997800.0,188.88,5211193.0,47.48,63391.0,1043.85,1961700.0,93.94,0.0,0.10817484662576683,92747.0,132.45,576600.0,221.88,8102264.0,46.45,1212042.0,166.11,1200715.0,30.39,804008.0,96.97,949223.0,55.89,2415563.0,72.85,1504079.0,131.94,0.0,12.677856851673926,1222900.0,100.83,4657418.0,109.73,0.0,0.0,0.0,11749000.0,14.93,179000.0,146.4,0.0,0.0,1832121.0,58.17,342874.0,161.72,1989.4532711285472,0.0,907757.0,78.75,0.0,0.0,6288800.0,45.82,747700.0,52.6,0.0,0.0,1331300.0,213.12,2518619.0,64.54,6861288.0,34.4,1323464.0,55.47,4827900.0,49.5,1144656.0,102.84,928108.0,141.83,1464148.0,41.08,1492815.0,35.8,0.0,0.0,5560111.0,52.12,0.0,0.0,6813700.0,159.81,23246900.0,46.74,837450.0,40.43,0.0,0.007582044390795638,367663.0,175.0,66.5002,2.39,286.66,103471104.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,0.0,0.0,6.9477,3290.0,41.27,2069.61,3303.26,Thursday,4.029999999999973,1.4300000000000068,0.0,0.0
2019-05-10,894500.0,33.96,239100.0,103.13,3742000.0,51.27,5779544.0,51.64,450600.0,97.2,620478.0,83.47,2747134.0,29.9,1883855.0,96.38,855279.0,144.56,755672.0,179.1,711900.0,32.79,1701142.0,17.77,832168.0,25.8,2000.0,2.76,10.0,700.0,2435169.0,118.46,59649936.0,29.58,259796.0,223.85,3545616.0,34.13,3987670.0,48.1,484262.0,463.0,4075924.0,209.02,1161186.0,32.19,56960.0,57.9,4002979.0,39.81,724101.0,103.42,2214000.0,5.935,1161995.0,144.73,4004983.0,36.05,405600.0,20.62,449105.0,96.41,1533000.0,182.94,223800.0,45.89,1348800.0,90.39,12318699.0,67.9,1857400.0,79.46,285785.0,248.74,4091600.0,22.2,92017.0,198.5,674296.0,50.19,33414.0,451.59,249500.0,280.79,4444625.0,28.03,886825.0,37.84,331736.0,88.24,2089764.0,202.05,7429905.0,13.66,2742531.0,53.01,427993.0,56.47,1627951.0,81.36,3686522.0,17.91,13189381.0,112.51,9186800.0,17.3,2179800.0,24.15,47800.0,82.1,3830000.0,0.01082,734882.0,82.89,38907.0,651.0,1284200.0,51.37,2816229.0,247.43,921100.0,188.99,5940912.0,47.92,48188.0,1051.04,2415200.0,96.12,17990890.0,91.67,108614.0,134.51,388800.0,224.28,9749244.0,46.34,1101953.0,167.39,1781206.0,30.84,731618.0,97.56,861515.0,56.48,1851624.0,73.43,1354348.0,132.44,2.0,9600.0,1774300.0,101.27,3750890.0,110.41,11650.0,877.5,0.0,10096500.0,15.05,293000.0,148.43,1112000.0,0.138,1119467.0,58.34,282274.0,165.94,40.0,55.6,704078.0,78.59,44398820.0,227.0,6131900.0,45.85,466900.0,52.93,26120.0,478.6,900200.0,214.33,1770567.0,64.81,6703777.0,35.01,1342564.0,55.38,3631400.0,49.86,1627868.0,105.59,973126.0,143.96,1237490.0,43.0,994823.0,36.22,410000.0,0.066,4759399.0,52.17,9965060000.0,0.035195,5192500.0,160.71,19983400.0,47.15,702600.0,40.98,61800.0,7.16,411467.0,176.65,65.03,2.39,288.1,112429293.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2514.87,32539558434.3,,3156.0,36.81,1848.23,3472.75,Friday,6.639999999999986,2.480000000000018,29.170000000000073,-23.289999999999964
2019-05-13,1360200.0,33.32,342900.0,100.27,4021300.0,50.47,5894919.0,50.72,798100.0,94.67,892919.0,81.95,3244752.0,28.74,1350154.0,94.08,1366347.0,139.38,754695.0,176.23,1186100.0,31.55,1816522.0,17.52,1197216.0,25.32,15000.0,2.76,10.0,700.0,3710632.0,115.9,72546950.0,28.25,251589.0,215.78,4359964.0,32.72,4658071.0,47.15,703857.0,442.78,5186171.0,205.01,957483.0,31.4,166280.0,56.53,4790658.0,38.8,596681.0,103.14,3874400.0,5.943,1314681.0,143.35,4058129.0,34.52,1046500.0,20.09,710506.0,95.22,1720500.0,182.3,180800.0,44.9,1819400.0,87.54,23494396.0,64.38,1956200.0,76.62,372324.0,246.56,3279400.0,20.75,110734.0,194.74,1731141.0,46.85,41711.0,435.74,317600.0,272.24,8909771.0,27.08,973682.0,36.86,481289.0,86.3,3605565.0,194.97,11687714.0,13.06,1644747.0,51.96,449114.0,54.85,1943949.0,80.52,2241741.0,16.9,13783652.0,109.45,15648500.0,16.53,4099100.0,23.29,166700.0,81.88,5800000.0,0.01108,642424.0,79.78,52463.0,643.2,1108800.0,50.17,4137245.0,241.38,742100.0,183.51,6674255.0,46.73,42341.0,1034.36,4260700.0,94.7,18992900.0,86.34,73086.0,131.15,1587100.0,215.35,16506404.0,44.18,1031974.0,161.67,1850920.0,30.3,947975.0,93.95,1124600.0,54.24,3182582.0,72.54,2367454.0,128.45,4.0,9600.0,3054400.0,96.14,5657900.0,106.83,7989.0,860.5,0.0,12062600.0,14.34,259100.0,144.27,1637000.0,0.1388,1539795.0,55.6,284313.0,164.29,20.0,55.4,1994772.0,77.49,47092220.0,224.22,7829000.0,43.81,965500.0,50.39,72020.0,481.0,1538200.0,208.68,3635458.0,63.18,6193899.0,33.99,1282341.0,54.73,5807200.0,48.23,1602544.0,101.13,1611771.0,143.41,700487.0,42.98,2411603.0,34.58,3480000.0,0.0638,5612078.0,50.81,9445640000.0,0.034975,9730000.0,157.33,23304700.0,46.33,772950.0,40.67,51000.0,7.1,648022.0,173.7,65.03,2.39,280.86,127290527.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2508.87,34323742685.8,7.7431,3156.0,36.81,1848.23,3472.75,Monday,3.5600000000000023,-1.5600000000000023,25.070000000000164,-3.3600000000001273
2019-05-14,1539200.0,33.89,306600.0,99.29,3154600.0,51.13,6843974.0,51.48,451600.0,95.77,877672.0,82.48,2084398.0,29.35,2301524.0,94.74,916783.0,142.52,772460.0,178.05,2385300.0,32.7,1119965.0,17.71,910848.0,25.45,22000.0,2.73,0.0,700.0,2460661.0,117.01,52216076.0,28.62,399785.0,218.59,2287383.0,33.42,3942903.0,47.01,426794.0,445.86,4005241.0,203.69,2335421.0,31.36,137720.0,56.48,2900499.0,39.39,849816.0,105.07,3924400.0,5.972,1213114.0,143.88,3412897.0,34.91,253500.0,20.46,1621341.0,95.74,1621900.0,183.29,407200.0,44.99,1640700.0,89.26,15096441.0,65.26,2130400.0,77.64,337499.0,248.45,4406900.0,21.28,166471.0,196.38,1259629.0,47.84,53495.0,446.39,492700.0,276.82,7171201.0,27.38,1148136.0,36.99,415934.0,87.31,2463391.0,196.28,8338098.0,13.26,2068544.0,52.72,334241.0,55.25,3179375.0,81.31,1784053.0,16.93,10503672.0,110.32,14299400.0,16.92,2402900.0,24.09,155800.0,82.16,2100000.0,0.01095,705615.0,81.98,60646.0,650.0,1493500.0,50.97,3862061.0,245.94,744000.0,186.74,5858128.0,47.5,29694.0,1034.77,2209800.0,94.9,9916440.0,85.51,95594.0,133.03,503400.0,220.44,17302188.0,44.01,720904.0,162.69,1772221.0,30.39,1048939.0,94.91,888037.0,55.28,3011188.0,73.64,1088457.0,129.76,2.0,9400.0,2673000.0,98.58,4559662.0,109.09,9952.0,860.5,0.0,12432300.0,14.54,324400.0,146.21,2188000.0,0.1412,1886264.0,56.46,229490.0,167.01,420.0,54.8,556412.0,77.74,76594470.0,227.88,5098200.0,44.34,602600.0,51.45,107470.0,499.2,1117600.0,211.83,2741175.0,62.78,5217385.0,34.77,969048.0,54.94,3726000.0,48.04,898462.0,103.2,1775108.0,145.71,988231.0,43.43,1824756.0,35.32,9970000.0,0.064,6210909.0,51.05,10353790000.0,0.03493,9756700.0,160.21,21267600.0,46.49,668850.0,40.87,10000.0,7.3,512921.0,175.38,65.4703,2.39,283.4,77003230.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2562.33,82182216496.4,7.8093,2700.5,30.86,1795.49,2807.96,Tuesday,3.25,1.4099999999999682,57.99000000000024,53.40000000000009
2019-05-15,1182500.0,34.04,269900.0,99.28,3574900.0,51.31,6163759.0,51.85,344100.0,95.65,664151.0,82.71,1746977.0,29.15,1851093.0,95.49,781223.0,142.25,752316.0,178.88,794000.0,32.77,1650546.0,17.58,721356.0,25.82,23000.0,2.75,0.0,700.0,2711360.0,117.66,51973170.0,28.29,264269.0,216.38,2276633.0,33.34,3306737.0,46.51,424222.0,444.36,4024287.0,202.98,904139.0,31.72,52850.0,56.43,3264982.0,39.58,657080.0,103.88,4788200.0,5.981,967865.0,143.67,3971849.0,34.21,962900.0,20.83,858011.0,96.42,995600.0,181.83,122100.0,45.34,1900000.0,89.38,14570886.0,64.87,2180600.0,77.23,297876.0,248.26,2312500.0,21.41,227447.0,200.24,1045543.0,47.38,62610.0,443.74,389900.0,275.0,7111331.0,27.0,763802.0,37.59,356875.0,86.75,2271501.0,196.4,13571909.0,12.97,1922698.0,52.94,258816.0,54.24,1370385.0,80.61,1917885.0,16.94,10142048.0,109.9,11642800.0,16.57,2684100.0,24.21,190200.0,85.41,7760000.0,0.01086,501743.0,81.95,72408.0,653.4,1000700.0,51.22,4186938.0,249.15,766700.0,186.65,5480311.0,47.17,49345.0,1047.17,1321300.0,94.73,10519820.0,84.8,52680.0,133.28,432800.0,220.9,10703080.0,43.9,672353.0,161.31,1195477.0,30.25,951002.0,94.24,1179917.0,54.78,5317067.0,77.5,1609208.0,128.68,11.0,9600.0,1828500.0,98.23,5315281.0,111.5,15163.0,899.5,0.0,9969700.0,14.32,239400.0,147.49,1937000.0,0.1392,769276.0,55.55,214236.0,166.95,90.0,55.6,526232.0,77.95,61125230.0,228.69,10343600.0,42.74,558500.0,51.24,70450.0,512.0,1232500.0,211.72,2184444.0,61.81,5080162.0,34.86,1006541.0,55.07,4005700.0,47.59,928130.0,103.96,1431074.0,146.52,1022046.0,42.47,1401852.0,34.83,4510000.0,0.0649,4070971.0,50.79,18029810000.0,0.035095,7547000.0,162.79,20123300.0,45.84,1140750.0,41.05,2100.0,7.24,377254.0,175.54,65.3001,2.39,285.06,73956407.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2554.49,66054807595.7,7.7557,2724.24,30.98,1795.03,2792.26,Wednesday,4.409999999999968,3.4700000000000273,27.389999999999873,-14.840000000000146
2019-05-16,1508500.0,34.51,165800.0,99.8,2456800.0,51.93,5450316.0,52.23,321300.0,96.21,847198.0,83.79,2696577.0,29.71,1950653.0,95.87,636516.0,144.97,994453.0,181.7,1285800.0,33.16,1889994.0,17.6,1150742.0,26.0,1000.0,2.73,40.0,670.0,4143559.0,119.84,42791464.0,28.59,247567.0,217.51,2577513.0,33.58,3173330.0,46.54,449091.0,447.24,3074240.0,204.63,644612.0,32.0,363850.0,56.51,5484860.0,40.4,633068.0,105.25,4663100.0,5.954,957390.0,145.62,3301302.0,34.76,426500.0,21.06,899384.0,97.15,1061200.0,182.79,216800.0,46.1,1631000.0,90.98,10573074.0,65.98,1483700.0,78.12,426577.0,249.42,2260400.0,21.56,233905.0,202.24,484778.0,47.88,93608.0,447.73,299600.0,278.59,4422809.0,27.24,886915.0,37.86,442304.0,87.39,2008310.0,199.14,8697984.0,13.17,2060559.0,53.6,336212.0,55.75,2442989.0,81.34,1461203.0,16.9,9672729.0,111.31,7353300.0,16.77,2555800.0,24.66,129700.0,86.66,14910000.0,0.0106,615578.0,82.61,296590.0,685.0,1363000.0,51.92,4911936.0,253.42,761800.0,189.27,3852789.0,47.64,36414.0,1060.23,1485000.0,95.71,9411380.0,84.7,61834.0,133.97,562900.0,226.07,9305005.0,44.28,592862.0,163.9,1780147.0,30.31,789106.0,94.78,1164102.0,55.52,2772919.0,77.85,1508876.0,131.1,12.0,9600.0,1572400.0,99.41,6031779.0,113.87,79804.0,965.5,0.0,8463400.0,14.52,339000.0,150.71,3904000.0,0.1386,1413146.0,56.1,279762.0,170.44,580.0,55.2,635262.0,78.24,40133150.0,228.19,8458500.0,43.74,404200.0,51.73,62230.0,512.4,885300.0,215.29,2497465.0,61.62,5038114.0,35.24,1076121.0,55.27,3638900.0,48.19,940275.0,105.31,1686469.0,147.41,907625.0,44.01,1398503.0,35.17,11220000.0,0.065,4460218.0,51.5,8723780000.0,0.03496,9745500.0,164.87,20764100.0,45.9,907650.0,41.4,3400.0,7.34,586999.0,178.06,64.8489,2.39,287.7,76749643.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2581.11,61654223128.8,7.75,2708.13,30.89,1772.2,2764.63,Thursday,3.4499999999999886,1.8600000000000136,38.11999999999989,28.420000000000073
2019-05-17,1884100.0,33.78,278900.0,99.0,2905700.0,52.18,4924463.0,52.37,462400.0,94.74,780156.0,83.35,1744955.0,29.41,1416338.0,95.64,690956.0,143.79,1095409.0,180.54,1368500.0,32.79,1355650.0,17.78,980808.0,25.92,17000.0,2.73,0.0,673.044641699961,5273665.0,119.07,43772536.0,28.4,440984.0,217.83,1648768.0,33.22,3497530.0,46.08,496878.0,441.56,4614739.0,203.27,779542.0,31.69,137460.0,57.4,4279087.0,40.65,580059.0,105.79,4107300.0,5.951,1440756.0,144.99,3463276.0,34.76,496300.0,20.93,970339.0,97.73,1223700.0,183.85,227300.0,46.0,1518100.0,90.54,11503486.0,65.07,1356600.0,77.29,997555.0,248.26,1844300.0,21.48,194656.0,204.0,603411.0,47.08,44074.0,442.97,332200.0,278.42,7313900.0,27.28,767176.0,37.79,507090.0,87.39,1928394.0,197.43,14109472.0,13.22,2419033.0,53.58,259406.0,55.43,1284448.0,81.22,1815780.0,16.59,9570477.0,110.77,10500400.0,16.75,2417000.0,24.67,84400.0,85.02,15160000.0,0.01043,892543.0,80.82,118165.0,688.8,1810900.0,51.78,3129869.0,252.55,696800.0,185.93,4074532.0,47.33,53284.0,1060.99,2124400.0,95.79,9608250.0,83.8,69541.0,134.44,466200.0,224.81,8411718.0,43.88,1411988.0,163.78,2468288.0,30.1,762163.0,93.42,1270897.0,54.75,2196750.0,77.72,1351552.0,130.22,8.0,9600.0,1476300.0,98.81,4512583.0,112.8,65042.0,1003.0,0.0,7831300.0,14.4,322300.0,151.41,2054000.0,0.1396,1222730.0,56.0,245854.0,169.52,110.0,55.0,829733.0,78.06,28523030.0,226.94,8971000.0,43.21,627600.0,51.34,64230.0,519.8,1686700.0,212.94,1803226.0,60.39,3969729.0,34.91,833810.0,55.25,7093700.0,47.88,917937.0,104.38,1721396.0,147.49,535935.0,43.29,1287816.0,34.79,770000.0,0.0649,5278434.0,51.56,8751790000.0,0.0351,4582500.0,164.09,22273500.0,45.7,803250.0,41.19,5800.0,7.28,508949.0,176.0,64.5598,2.39,285.84,100353024.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2577.48,42554641958.3,7.7663,2689.1,30.71,1760.15,2775.14,Friday,3.480000000000018,0.6999999999999886,18.16000000000031,1.0300000000002
2019-05-20,1154600.0,33.86,161700.0,99.31,3161300.0,52.16,5713523.0,52.43,771500.0,96.08,1146811.0,83.29,1832573.0,29.6,1236798.0,95.94,1024486.0,145.88,762191.0,178.53,898200.0,32.13,1195885.0,17.93,828815.0,25.98,0.0,2.754584286729469,20.0,690.0,2765625.0,119.84,41717564.0,28.4,530695.0,220.29,1576694.0,33.33,3067593.0,45.97,465677.0,438.09,2645398.0,202.73,732996.0,31.49,60210.0,57.8,3482904.0,40.61,477676.0,107.64,3690000.0,5.95,1306411.0,145.75,2657829.0,34.85,699100.0,20.76,956754.0,98.09,1250500.0,185.64,137800.0,46.02,1460100.0,91.38,11605907.0,64.96,1260300.0,77.82,428588.0,249.51,1553900.0,21.2,160287.0,205.24,565562.0,47.46,62778.0,446.4,330000.0,276.81,5004674.0,27.37,1035988.0,37.98,589879.0,88.3,2483484.0,197.24,10814123.0,13.32,1913676.0,53.14,595369.0,53.97,1788393.0,81.1,1249619.0,16.59,8518244.0,111.35,9132900.0,16.87,2187400.0,24.5,136500.0,84.01,3910000.0,0.01051,627417.0,81.76,43584.0,682.2,1099400.0,51.94,2951885.0,253.49,753300.0,184.77,4224023.0,47.52,58289.0,1057.64,1675300.0,95.9,8367240.0,84.15,52085.0,133.54,348600.0,222.67,8951644.0,43.87,536723.0,165.57,1247764.0,30.09,1025822.0,93.5,909792.0,54.87,2238172.0,78.3,1153236.0,131.34,11.0,9600.0,1175000.0,99.31,3631596.0,112.15,18917.0,1047.0,0.0,6674900.0,14.47,326300.0,152.14,1691000.0,0.142,1677416.0,56.36,190392.0,170.2,190.0,55.6,1138676.0,78.24,30226170.0,226.0,7055000.0,43.55,282500.0,51.33,53430.0,524.8,1067500.0,211.83,2831507.0,59.85,4498788.0,35.0,2028285.0,55.61,4101600.0,48.34,796021.0,104.13,1440551.0,148.17,519729.0,44.55,1603271.0,34.76,10480000.0,0.065,4572956.0,51.72,6944110000.0,0.03499,4747400.0,163.47,18854000.0,45.45,481200.0,41.26,300.0,7.3,556721.0,176.37,64.5598,2.39,283.95,62877610.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2571.65,34176859445.1,7.7234,2689.1,30.71,1760.15,2775.14,Monday,2.839999999999975,-0.11000000000001364,21.279999999999745,-10.360000000000127
2019-05-21,1667900.0,34.4,266400.0,100.17,2556100.0,51.95,4628590.0,52.5,1004500.0,99.65,689547.0,83.85,3262134.0,29.76,1865319.0,96.91,1079277.0,148.4,881079.0,180.35,1291200.0,32.88,1124564.0,17.96,1100215.0,26.27,12000.0,2.78,0.0,687.9702388666926,3369152.0,120.55,39258744.0,28.69,1009598.0,223.93,2100106.0,33.73,3595588.0,46.21,306992.0,441.66,2664465.0,203.36,813324.0,31.91,313450.0,57.1,5336966.0,41.8,654580.0,107.34,4180300.0,5.96,1249040.0,146.21,3425351.0,35.27,1110900.0,20.71,890136.0,99.23,1121400.0,186.57,80800.0,46.35,1859200.0,92.2,11051518.0,66.08,1227500.0,78.66,399405.0,249.33,2146600.0,21.54,229460.0,205.17,627573.0,47.74,90440.0,445.61,426600.0,281.61,4823177.0,27.42,1399471.0,37.54,473538.0,88.82,2327767.0,199.11,9028495.0,13.45,2014488.0,53.63,379928.0,53.94,2300891.0,81.81,1100036.0,16.79,7967976.0,111.73,7771500.0,16.95,4086400.0,24.97,81100.0,83.99,9070000.0,0.01047,1246890.0,83.82,49671.0,683.2,1332100.0,52.5,2881574.0,255.36,701400.0,187.71,6469723.0,48.13,54175.0,1074.69,1804800.0,97.15,6457350.0,84.2,52406.0,134.83,692500.0,224.91,5936391.0,44.39,490899.0,166.3,1659328.0,30.43,990263.0,94.56,1062126.0,55.32,3842253.0,80.07,988717.0,132.08,43.0,10200.0,1660100.0,100.44,4001417.0,112.43,15949.0,1076.5,0.0,9834100.0,14.56,189500.0,152.58,9112000.0,0.1442,896260.0,57.19,374656.0,170.15,150.0,55.0,651388.0,78.42,59079510.0,232.71,5868400.0,44.02,679300.0,52.53,75820.0,519.2,1696800.0,216.93,2639354.0,59.76,7097840.0,35.15,1318646.0,55.47,3254800.0,48.78,485222.0,105.68,1390708.0,147.47,335169.0,43.46,1235504.0,35.31,3880000.0,0.0665,3368999.0,51.9,8668980000.0,0.0349,9095700.0,163.86,18416300.0,46.33,945150.0,41.34,41300.0,7.34,291711.0,178.31,64.4888,2.39,286.51,46847085.0,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,2616.53,56403537555.2,7.7456,2644.05,29.89,1698.08,2730.62,Tuesday,1.3799999999999955,0.6800000000000068,47.409999999999854,41.38000000000011
